sender_known_malicious,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,sender_name_similarity_to_vip,spf_result,dkim_result,dmarc_result,reverse_dns_valid,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_components_detected_malicious,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_count,dns_morphing_detected,domain_tech_stack_match_score,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,is_high_risk_role_targeted,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,tls_version,Analysis_of_the_qrcode_if_present,Final Classification,warning_risk,Binary_Label
False,0.8413307231,False,0.0923905432,True,0.061500781,pass,pass,pass,False,False,False,0.0469924736,0,False,False,0,0,0,0.0015222358,0.0215541824,False,False,False,False,0.0051826394,False,0,0.0889153544,0.01535125,,False,False,0.8638330055,False,False,0.9983550417,False,0.0012868503,0.0385391158,0.9778076836,False,0,False,0.7782540815,False,0.8920205874,no_ssl,0.0302510272,0.0882625204,True,True,False,0.0666730301,none,0.1842418309,False,False,True,0.0633904139,0.476177153,False,4,False,0,False,TLS 1.2,0,No Action,0.1588544557,Not-Warning
False,0.7510697949,False,0.0405014621,True,0.0047239892,pass,pass,fail,True,False,False,0.0044145159,0,False,False,0,0,0,0.0659758413,0.0137110876,False,False,False,False,0.021403167,False,1,0.0201039116,0.0124179955,,False,False,0.8148430083,False,False,0.9829922658,False,0.1341852519,0.0474351116,0.829042421,False,6,False,0.9925461074,False,0.7705942136,no_ssl,0.0815488925,0.0831014473,True,True,False,0.254416569,link_click,0.0949143243,False,False,False,0.0502112202,0.401252983,False,1,False,0,False,TLS 1.2,0,No Action,0.0777055975,Not-Warning
False,0.7484602331,False,0.0651338385,True,0.0309292907,pass,pass,neutral,True,False,False,0.0952867712,0,False,False,0,0,0,0.0102583067,0.0080292798,False,False,False,False,0.0146713051,False,0,0.0345678558,0.0281000456,,False,False,0.9942399163,False,False,0.7668260183,False,0.0906183091,0.0409673143,0.9726854848,False,3,False,0.9097527907,False,0.7672801486,valid,0.024772144,0.0986698211,False,True,False,0.0953485259,none,0.0071732508,False,False,False,0.0490045268,0.5574917744,False,7,False,0,False,TLS 1.2,0,No Action,0.0506330605,Not-Warning
False,0.7787165304,False,0.136116272,True,0.0686370613,pass,pass,pass,True,False,False,0.0651333548,0,False,False,0,0,0,0.0396555429,0.0185778923,False,False,False,False,0.0249313375,False,0,0.0912182524,0.0003575242,,False,False,0.8205485095,False,True,0.8099092205,False,0.0148001105,0.0172316103,0.9557323176,False,3,False,0.9622901213,False,0.8649415904,valid,0.0532762731,0.0369896126,False,False,False,0.1964479567,link_click,0.0657034097,False,False,True,0.0796625173,0.6276988133,False,4,False,0,False,TLS 1.3,0,No Action,0.0270849941,Not-Warning
False,0.8590361762,False,0.0180049259,True,0.1082368741,pass,pass,pass,True,False,False,0.0728649923,0,False,False,0,0,0,0.0568544396,0.026965091,False,False,False,False,0.0051096452,False,0,0.0686948068,0.0154550234,,True,False,0.9540528689,False,False,0.9559967264,False,0.0924634595,0.0260310951,0.7844164248,False,3,False,0.9669548809,False,0.9866443229,valid,0.0724753002,0.0623324651,False,True,False,0.0522443044,link_click,0.0382517448,False,True,False,0.0582737397,0.4763046713,False,2,False,0,False,TLS 1.3,0,No Action,0.1401520583,Not-Warning
False,0.856261571,False,0.0894230001,True,0.1297153702,fail,pass,neutral,True,False,False,0.0109514044,0,False,False,0,0,0,0.0288817251,0.0030478386,False,False,False,False,0.0185431767,False,0,0.0238102005,0.0097174462,,False,False,0.8778300605,False,False,0.8917984039,False,0.1450837312,0.0457776579,0.8676775398,False,4,False,0.8344438464,False,0.8013888419,valid,0.0705483624,0.0680788335,False,True,False,0.1556965166,link_click,0.0847627037,False,False,False,0.1102318012,0.5263548872,False,3,False,0,False,TLS 1.2,0,No Action,0.1695767907,Not-Warning
False,0.7720505022,False,0.0873579364,False,0.0690322078,neutral,pass,neutral,True,False,False,0.001904457,0,False,False,0,0,2,0.0208951971,0.0012282278,False,False,False,False,0.0086579824,False,0,0.0121678822,0.0265992074,,False,False,0.8506055976,False,False,0.9639561707,False,0.0753797945,0.0530986732,0.9909651388,False,3,False,0.8218745677,False,0.8901776044,valid,0.0487242682,0.0391397313,False,True,False,0.1186029935,link_click,0.0655103037,False,False,False,0.0634531834,0.5121447513,False,3,False,0,False,TLS 1.3,0,No Action,0.1663502317,Not-Warning
False,0.8781748798,False,0.0265057924,False,0.1011937639,neutral,pass,pass,True,False,False,0.0338379497,0,False,False,0,0,0,0.0651983066,0.0032912571,False,False,False,False,0.0035471412,False,0,0.0991747042,0.0008577214,,True,False,0.9955689972,False,False,0.9541486323,False,0.1314624258,0.0122386532,0.8418480115,False,3,False,0.9082895255,False,0.785603999,valid,0.0280835262,0.0800286212,False,True,False,0.0201697711,meeting_request,0.0397992523,False,False,False,0.1060197613,0.5159159655,False,4,True,0,False,TLS 1.2,0,No Action,0.0642323645,Not-Warning
False,0.8032295645,False,0.1233542171,True,0.0862009611,pass,pass,pass,True,False,False,0.0502590703,0,False,False,0,0,0,0.0756878799,0.010061618,False,False,False,False,0.0182905881,False,0,0.0439681256,0.0295704725,,False,False,0.9261324945,False,False,0.8440810156,False,0.0353031962,0.0255764584,0.9555813024,False,2,False,0.7898297899,False,0.7667017858,no_ssl,0.0294382617,0.066595055,False,True,False,0.2349752568,none,0.1586927472,False,False,False,0.1251026692,0.4908767412,False,3,False,0,False,TLS 1.2,0,No Action,0.1475452811,Not-Warning
False,0.8898359862,False,0.0017762497,True,0.0383724416,softfail,pass,neutral,True,False,False,0.0386539592,0,False,False,0,0,0,0.0157561318,0.0264864507,False,False,False,False,0.0054335483,False,0,0.0923349813,0.0293095318,,False,False,0.7544396159,False,False,0.8375998292,False,0.1277216721,0.0245155077,0.88419246,False,2,False,0.842742253,False,0.7878154911,valid,0.0947159949,0.0164958299,False,True,False,0.0135458184,none,0.0341825481,False,False,False,0.0991685785,0.719541919,False,3,False,0,False,TLS 1.3,0,No Action,0.1682243892,Not-Warning
False,0.7607329524,False,0.1228269192,True,0.0635075506,pass,pass,neutral,True,False,False,0.0602043618,0,False,False,0,0,0,0.0374454946,0.0115588684,False,False,False,False,0.0294616211,False,0,0.0347727741,0.0265398582,,False,False,0.7584129009,False,False,0.8095666047,False,0.0579711682,0.0770504555,0.8525040453,False,0,False,0.8100762774,False,0.8749334546,valid,0.0448093681,0.0544976331,True,True,False,0.163540471,link_click,0.0822251894,False,False,False,0.0667773402,0.5444076133,False,6,False,1,False,TLS 1.2,0,No Action,0.1107095427,Not-Warning
False,0.8421191257,False,0.1329822551,True,0.1424671003,neutral,pass,neutral,True,False,False,0.0059964788,0,False,False,0,0,0,0.0722376598,0.0061084274,False,False,False,False,0.0187776884,False,0,0.0556945708,0.0272066057,,False,False,0.9649018535,False,True,0.8486753507,False,0.0768583645,0.076141875,0.8123261305,False,0,False,0.9936660465,False,0.7541852117,valid,0.0375167748,0.0610586931,True,False,False,0.2738543304,document_download,0.1061959367,False,False,False,0.0759154923,0.738007082,False,3,False,0,False,TLS 1.3,0,No Action,0.037874387,Not-Warning
False,0.8410984866,False,0.1481449328,True,0.1038833928,none,pass,pass,True,False,False,0.0643752598,0,False,False,0,0,0,0.0748506659,0.0169475741,False,False,False,False,0.0038580195,False,0,0.0299435129,0.0039925329,,False,False,0.8483282982,False,False,0.941954298,False,0.0229613481,0.085599905,0.7796796881,False,2,False,0.9578034621,False,0.9738080964,valid,0.0972669587,0.0214074383,True,True,False,0.1244515706,none,0.0290634363,False,False,False,0.1087962858,0.4287465011,False,1,False,0,False,TLS 1.3,0,No Action,0.0560655694,Not-Warning
False,0.9480017291,False,0.004649182,True,0.1413600948,softfail,pass,pass,False,False,False,0.087314854,0,False,False,0,0,0,0.050287027,0.0286130145,False,False,False,False,0.0221342338,False,0,0.0956760005,0.0239251293,,False,False,0.8929470839,False,False,0.9090367373,False,0.1096352775,0.0067986546,0.7946265471,False,3,False,0.8676502532,False,0.8322185486,valid,0.033994204,0.0516772112,True,True,False,0.1881512152,meeting_request,0.1366926368,False,False,False,0.0158843486,0.3794964278,False,5,False,0,False,TLS 1.2,0,No Action,0.0552959946,Not-Warning
False,0.9083303504,False,0.0119619034,True,0.0866677363,softfail,pass,fail,True,False,False,0.0546839739,0,False,False,0,0,0,0.0223916288,0.0142749207,False,False,False,False,0.0066039336,False,0,0.0240233061,0.0060549411,,False,False,0.9983847211,False,False,0.9754547811,False,0.0102828256,0.0194468262,0.840418968,False,1,False,0.980856229,False,0.8812795453,valid,0.0795850847,0.0598886749,False,True,False,0.0429072115,meeting_request,0.1962127885,False,False,False,0.0555662367,0.5504340668,False,2,False,0,False,TLS 1.2,0,No Action,0.0342859927,Not-Warning
False,0.7879420092,False,0.1277557414,False,0.0846361358,pass,pass,pass,True,False,False,0.0929750666,0,False,False,0,0,0,0.0446200748,0.0130336381,False,False,False,False,0.0046319636,False,0,0.0997806984,0.0244958662,,False,False,0.9951548707,False,False,0.8714079996,False,0.1363891683,0.0766694463,0.7945201115,False,6,False,0.8594291693,False,0.788953252,valid,0.0665683769,0.0136831897,False,False,False,0.3094788122,none,0.1572487919,False,False,True,0.0628897225,0.6237712052,False,2,False,0,False,TLS 1.2,0,No Action,0.055199041,Not-Warning
False,0.913236376,False,0.011746682,False,0.1042228373,pass,pass,neutral,False,False,False,0.0913895279,0,False,False,0,0,0,0.0784446609,0.002862887,False,False,False,False,0.0164472407,False,0,0.0353948239,0.0014377563,,False,False,0.8880983812,False,False,0.8604801123,False,0.1442138818,0.0167759545,0.8835143298,False,3,False,0.9760854888,False,0.9226431909,valid,0.0451677369,0.0660226592,False,True,False,0.3329661949,meeting_request,0.0387651366,False,False,False,0.138961209,0.4713318709,False,4,False,0,False,TLS 1.2,0,No Action,0.1120771521,Not-Warning
False,0.8262356069,False,0.1448159552,True,0.0486429448,pass,pass,pass,True,False,False,0.0854592922,0,False,False,0,0,2,0.0612431868,0.0218887899,False,False,False,False,0.0026546235,False,0,0.069595387,0.0024101181,,False,False,0.9081117144,False,False,0.9470170722,False,0.0922747908,0.0261245251,0.8887152737,False,2,False,0.7759116377,False,0.9877228407,valid,0.0951733085,0.0327819874,False,True,False,0.1647504423,link_click,0.127335591,False,False,False,0.0029144045,0.6141474212,False,1,True,0,False,TLS 1.2,0,No Action,0.1363179528,Not-Warning
False,0.9703702708,False,0.0879305271,True,0.0833286852,none,neutral,pass,True,False,False,0.0530382578,0,False,False,0,0,0,0.0278611051,0.0126040462,False,False,False,False,0.0139463673,False,0,0.0475468334,0.0134036449,,False,False,0.9941630571,False,False,0.7770855617,False,0.0667035512,0.0926841792,0.9005592793,False,5,False,0.9925002043,False,0.7675052935,valid,0.0572876777,0.0028857383,False,True,False,0.3451682837,link_click,0.0639319628,False,False,False,0.1163499044,0.6530504441,False,3,False,1,False,TLS 1.2,0,No Action,0.0604534427,Not-Warning
False,0.7239580527,False,0.1213597701,False,0.0818006857,pass,none,none,True,False,False,0.0397164535,0,False,False,0,0,0,0.0605533793,0.0202621906,False,False,False,False,0.0199637825,False,0,0.0654368144,0.0163027814,,True,False,0.9527241394,False,False,0.9981488217,False,0.0268657085,0.0315191287,0.8279561879,False,5,False,0.8112374716,False,0.9025925117,valid,0.0289268027,0.0970735706,False,True,True,0.1754723973,none,0.1987627001,False,False,False,0.0632873002,0.5391045189,False,1,False,0,False,TLS 1.2,0,No Action,0.0842544556,Not-Warning
False,0.775108962,False,0.1070799648,False,0.047071972,softfail,pass,pass,True,False,False,0.0943237696,0,False,False,0,0,0,0.0234260031,0.0152112015,False,False,False,False,0.0016424709,False,0,0.053044844,0.0162479334,,False,False,0.9457048415,False,True,0.7923244016,False,0.0203515479,0.0889248022,0.9756751764,False,7,False,0.7675133303,False,0.7889845743,valid,0.0344880175,0.0500114129,False,True,False,0.1312989117,none,0.1796073305,False,False,False,0.1045703807,0.4327232381,False,4,False,0,False,TLS 1.2,0,No Action,0.1774251678,Not-Warning
False,0.9404278389,False,0.0183854266,False,0.1111272865,neutral,pass,neutral,True,False,False,0.0920999888,0,False,False,0,0,1,0.0450801574,0.0130163941,False,False,False,False,0.0041011515,False,0,0.0607926819,0.012271596,,True,False,0.8199191437,False,False,0.9636209362,False,0.1239109588,0.0321110256,0.908404539,False,5,False,0.9218202536,False,0.9646355879,valid,0.02335563,0.0370044445,True,True,False,0.3084405562,link_click,0.0083002046,False,False,True,0.1076573537,0.7357917121,False,3,False,0,False,TLS 1.2,0,No Action,0.0003820344,Not-Warning
False,0.7340661001,False,0.0071615158,True,0.0211318815,pass,pass,fail,True,False,False,0.0599952973,0,False,False,0,0,0,0.0626027383,0.0134013029,False,False,False,False,0.0146844348,False,1,0.0737493591,0.0138860675,,False,False,0.9907383701,False,False,0.8496668703,False,0.0744619198,0.0002312882,0.7685863287,False,4,False,0.8325030535,False,0.7698405484,valid,0.0087804162,0.0192505383,True,True,False,0.2376882498,document_download,0.0541443965,False,False,True,0.0258423049,0.4603745732,False,6,False,0,False,TLS 1.2,0,No Action,0.0732204027,Not-Warning
False,0.8453232122,False,0.0187095012,True,0.1354673403,none,neutral,pass,True,False,False,0.0146447124,0,False,False,0,0,0,0.0510547659,0.0040191139,False,False,False,False,0.0178671649,False,0,0.0235384053,0.0140287843,,False,False,0.9537952046,False,False,0.8699140156,False,0.1241882257,0.0374658967,0.928418089,False,3,False,0.991696595,False,0.8668638594,valid,0.0553857304,0.0117952353,False,True,False,0.1768378035,none,0.0438573371,False,True,False,0.1453896025,0.3758389837,False,2,True,0,False,TLS 1.3,0,No Action,0.0148447256,Not-Warning
False,0.902818238,False,0.037412575,True,0.0280379538,pass,pass,pass,True,False,False,0.0155494656,0,False,False,0,0,0,0.0043524583,0.0063352192,False,False,False,False,0.0204773621,False,0,0.01350673,0.011843209,,False,False,0.8644939599,False,False,0.8260688944,False,0.1057913637,0.0292300287,0.7708473861,False,4,False,0.8768908563,False,0.893859209,valid,0.0254732905,0.0590296663,False,True,False,0.2076458022,link_click,0.0927061729,False,False,True,0.0807287721,0.6478971552,False,6,False,0,False,TLS 1.3,0,No Action,0.1536119258,Not-Warning
False,0.9268017928,False,0.0621753115,True,0.0482540394,pass,pass,pass,True,False,False,0.0638828503,0,False,False,0,0,0,0.0594088846,0.0183175854,False,False,False,False,0.0174981442,False,0,0.0758137481,0.0062348607,,False,False,0.7864668511,False,False,0.9106987551,False,0.1427667806,0.0747959338,0.866256466,False,4,False,0.8701485162,False,0.7575828175,valid,0.0711367404,0.0181552123,False,True,False,0.075917747,meeting_request,0.1135811001,False,False,False,0.1386885495,0.5811209718,False,1,False,0,False,TLS 1.2,0,No Action,0.1976291813,Not-Warning
False,0.7909696686,False,0.1237924952,True,0.1023505979,pass,pass,pass,True,False,False,0.089076155,0,False,False,0,0,0,0.0667735213,0.0159466608,False,False,False,False,0.0017747895,False,0,0.018124556,0.0182469564,,True,False,0.7989034084,False,False,0.828863964,False,0.1457723385,0.0518810069,0.8805664583,False,5,False,0.9619819479,False,0.7667869293,valid,0.0634916658,0.0688439144,True,True,False,0.2317294184,document_download,0.0101095189,False,False,False,0.0524537349,0.6281484497,False,6,False,0,False,TLS 1.3,0,No Action,0.0080207698,Not-Warning
False,0.9068946254,False,0.0319246778,True,0.0403316612,pass,pass,pass,True,False,False,0.0550073337,0,False,False,0,0,0,0.0319606793,0.016671398,False,False,False,False,0.015896909,False,0,0.0366397724,0.0244790916,,False,False,0.9331149154,False,False,0.9098033257,False,0.1450741442,0.0529409599,0.7923701358,False,5,False,0.9094846089,False,0.7812568183,valid,0.0004332621,0.0666211224,False,True,False,0.1804444546,none,0.1587104105,False,False,False,0.056427829,0.5169436298,False,1,False,0,False,TLS 1.3,0,No Action,0.1555409355,Not-Warning
False,0.7499231306,False,0.0346938125,True,0.0886322936,fail,pass,none,True,False,False,0.0345285265,0,False,False,0,0,0,0.0091565091,0.0159595479,False,False,False,False,0.0020776399,False,0,0.072538549,0.0268148805,,False,False,0.7725036753,False,True,0.9929545035,False,0.0510034543,0.0744491015,0.9837500181,False,1,False,0.8883345857,False,0.9111312894,valid,0.0641392894,0.0107751803,True,True,False,0.323498802,none,0.1562772777,False,True,False,0.1383768261,0.5990879062,False,4,False,0,False,TLS 1.3,0,No Action,0.1889897977,Not-Warning
False,0.8352947175,False,0.1325153224,True,0.0495350643,fail,pass,pass,True,False,False,0.0773559406,0,False,False,0,0,0,0.0408298206,0.0010293937,False,False,False,False,0.0015795242,False,0,0.0543699695,0.0040555238,,False,False,0.806042465,False,False,0.9927027408,False,0.0587707908,0.0995906269,0.8795665292,False,7,False,0.9011094579,False,0.8256121909,valid,0.028421807,0.0669377822,True,False,False,0.1383431954,link_click,0.1622835845,False,False,False,0.0772199538,0.3753835339,False,5,False,0,False,TLS 1.3,0,No Action,0.1940096374,Not-Warning
False,0.7817633295,False,0.0881287373,True,0.0152848757,pass,neutral,none,True,False,False,0.0993975014,0,False,False,0,0,0,0.0083559004,0.0218312559,False,False,False,False,0.0221978486,False,1,0.07818353,0.0295939894,,False,False,0.9986673508,False,False,0.9057669899,False,0.1053815813,0.0818180854,0.777404564,False,3,False,0.9017500868,False,0.9485934836,valid,0.056112392,0.0739498533,False,False,False,0.1137600442,link_click,0.1717757556,False,False,True,0.110263618,0.6026265703,False,4,False,0,False,TLS 1.3,0,No Action,0.1793671831,Not-Warning
False,0.8409515121,False,0.1271279355,True,0.0821402978,pass,pass,pass,True,False,False,0.0947700536,0,False,False,0,0,0,0.061037214,0.0165625539,False,False,False,False,0.0111291044,False,1,0.0233996115,0.0284481911,,False,False,0.8513211747,False,False,0.8524288787,False,0.1065538457,0.0068513069,0.8283981378,False,5,False,0.7765699304,False,0.9466875763,valid,0.0297375217,0.0545929656,False,False,False,0.2206876838,link_click,0.0156971332,False,True,False,0.1034480302,0.4838602132,False,0,False,0,False,TLS 1.2,0,No Action,0.1298942838,Not-Warning
False,0.7321288169,False,0.0660308286,True,0.0831781233,pass,neutral,pass,True,False,False,0.0976600031,0,False,False,0,0,0,0.0134851251,0.0178736674,False,False,False,False,0.0053668925,False,0,0.0975790118,0.0297468707,,False,False,0.8007863318,False,False,0.9072145718,False,0.031731323,0.011227766,0.7547282352,False,3,False,0.9282669137,False,0.8674422111,valid,0.0927117072,0.0726091007,False,True,False,0.324663052,meeting_request,0.0103797102,False,True,True,0.0608829358,0.4061732582,False,4,False,0,False,TLS 1.2,0,No Action,0.0625717539,Not-Warning
False,0.7099491036,False,0.1106500694,True,0.0717589332,pass,pass,pass,True,False,False,0.0817042643,0,False,False,0,0,0,0.0041692755,0.0229751993,False,False,False,False,0.0093638397,False,0,0.074006063,0.0032601828,,False,False,0.8584311419,False,True,0.9868589984,False,0.0466883527,0.0540729343,0.9935720528,False,5,False,0.8626938122,False,0.9588722834,valid,0.0920503769,0.0262436131,False,True,False,0.0877827952,none,0.0458075507,False,True,False,0.0770035334,0.5376003234,False,7,False,0,False,TLS 1.3,0,No Action,0.1545778375,Not-Warning
False,0.735242429,False,0.1029538243,True,0.1142006179,pass,pass,pass,True,False,False,0.0498662439,0,False,False,0,0,0,0.0411874505,0.0114039567,False,False,False,False,0.004989732,False,1,0.0622890009,0.0195788917,,False,False,0.9393604698,False,False,0.929008164,False,0.1487914618,0.0932631018,0.9798966718,False,1,False,0.7703355073,False,0.7634435198,valid,0.0990835003,0.0206030844,False,True,False,0.2919268002,none,0.0562027427,False,False,False,0.085349233,0.4662148819,False,2,False,0,False,TLS 1.3,0,No Action,0.0536527508,Not-Warning
