sender_known_malicious,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,sender_name_similarity_to_vip,spf_result,dkim_result,dmarc_result,reverse_dns_valid,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_components_detected_malicious,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_count,dns_morphing_detected,domain_tech_stack_match_score,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,is_high_risk_role_targeted,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,tls_version,Analysis_of_the_qrcode_if_present,Final Classification,warning_risk,Binary_Label
False,0.7935306584,False,0.0242533837,False,0.1981840346,none,pass,permerror,True,False,False,0.1340384609,0,False,False,0,0,0,0.0809057327,0.0424059819,False,False,False,False,0.012008559,False,0,0.0119484773,0.037203598,,False,False,0.7636792647,False,False,0.7666575654,False,0.0859557776,0.1290011693,0.8481388495,False,2,False,0.8212416425,False,0.7876735611,valid,0.1187475123,0.1770423551,False,True,True,False,none,0.0579550913,False,True,False,0.150368314,0.6051668917,False,10,False,0,False,TLS 1.3,0,No Action,0.0047289874,Not-Warning
False,0.7103363739,False,0.117337308,True,0.0143274585,pass,pass,neutral,False,False,False,0.030389868,0,False,False,0,0,0,0.0325619421,0.0158660817,False,False,False,False,0.0132470546,False,1,0.1343657787,0.0384438215,,False,False,0.8926790687,False,False,0.7004662533,False,0.1748534133,0.1096132976,0.8658793353,False,4,False,0.9809179138,False,0.7680713718,invalid,0.0428154704,0.0342881175,True,True,False,False,none,0.1873978988,False,False,False,0.1873722318,0.7208038831,False,7,False,0,False,TLS 1.3,0,No Action,0.0869631812,Not-Warning
False,0.1607004518,False,0.6504040906,False,0.409442095,fail,fail,none,True,False,True,0.100973312,0,False,False,0,1,0,0.2729339856,0.1100491657,False,False,True,True,0.1167028007,False,0,0.1454657248,0.0690728072,,False,False,0.260317991,False,True,0.3141079037,False,0.7071854958,0.3199968516,0.3811108553,False,6,False,0.4430640712,False,0.4668406148,valid,0.2168953973,0.5519965323,False,False,False,True,sensitive_data_request,0.3950662618,False,False,False,0.3218983841,0.3410180162,False,2,False,0,True,TLS 1.1,0,Warning,0.4263243563,Warning
False,0.989185759,False,0.0832437766,True,0.1422001293,neutral,pass,pass,True,False,False,0.0322902612,0,False,False,0,0,0,0.0626907946,0.0307946653,False,False,False,False,0.032595319,False,0,0.0953036046,0.0083195217,,True,False,0.9356845179,False,False,0.8508846682,False,0.0363178411,0.023038861,0.9943495864,True,5,False,0.8732571675,False,0.8207779002,valid,0.0030442786,0.0974750801,False,True,False,False,invoice_payment,0.1510982198,False,False,True,0.1783252329,0.5315083525,False,6,False,0,False,TLS 1.2,0,No Action,0.1044822856,Not-Warning
True,0.9488178972,False,0.0798567856,True,0.0027673806,pass,neutral,pass,True,False,False,0.0814123222,0,False,False,0,0,0,0.0626557614,0.0357039374,False,False,False,False,0.0034872943,False,1,0.1318777335,0.0170148731,,True,False,0.9644411883,False,False,0.7912115964,False,0.1175748463,0.011149318,0.7009056986,False,3,False,0.8997817046,False,0.9950711637,valid,0.0172377874,0.0800851289,True,True,False,False,none,0.048949479,False,False,False,0.0323504286,0.6030215617,False,0,False,0,False,TLS 1.3,0,No Action,0.2154687396,Not-Warning
True,0.4983387032,False,0.3649998492,False,0.5784870832,softfail,neutral,pass,True,False,False,0.2439384864,0,False,False,1,4,0,0.2227049152,0.0602228591,False,False,False,False,0.0185780572,False,0,0.0940850433,0.0243826302,,True,False,0.2675964889,False,False,0.2062751635,False,0.5087482199,0.4814820096,0.4039530118,True,1,False,0.2705204425,False,0.2199799851,invalid,0.2916511895,0.5213321729,False,True,True,False,sensitive_data_request,0.2207195501,False,False,False,0.2464426542,0.4458392801,False,4,False,0,False,TLS 1.2,0,Warning,0.8942279528,Warning
False,0.1579342373,False,0.6700708709,False,0.7711185113,fail,fail,temperror,False,False,False,0.0915410765,0,False,False,1,0,0,0.2214901813,0.0582468067,False,True,False,False,0.0991295607,False,0,0.0995436138,0.0506364085,,False,False,0.271765618,False,False,0.4013732765,False,0.4147230126,0.5935055465,0.5684639403,True,0,False,0.5982447779,True,0.4764480785,self_signed,0.4497795086,0.6350071637,False,True,True,True,link_click,0.3236912211,False,False,False,0.3594854864,0.4618900565,False,3,False,1,False,TLS 1.3,0,Warning,0.6434553059,Warning
False,0.9762773194,False,0.0875206904,True,0.0106311561,pass,pass,pass,True,False,False,0.1299522035,0,False,False,0,0,0,0.0161059809,0.0354661326,False,False,False,False,0.0184878944,False,2,0.0419163792,0.0116490749,,False,False,0.8240855602,False,False,0.8358907733,False,0.07378528,0.1155918919,0.7624098068,False,5,False,0.761656671,False,0.882099694,valid,0.1271301353,0.1816210241,False,False,False,False,sensitive_data_request,0.1941504689,False,False,True,0.1223476392,0.4262354565,False,2,False,2,False,TLS 1.2,0,No Action,0.0830501384,Not-Warning
True,0.3218585416,False,0.3397675072,False,0.4710777502,softfail,fail,neutral,False,False,False,0.3932167785,0,False,False,0,0,0,0.0514562339,0.1029338079,False,False,False,True,0.0672203536,False,0,0.1952467952,0.0573085205,,True,False,0.3039699954,False,True,0.3561657982,False,0.6646916533,0.6211475354,0.2262073801,False,5,False,0.4932862386,True,0.2414869596,expired,0.5309953109,0.4262863247,False,False,True,True,sensitive_data_request,0.3645497,False,False,False,0.110631947,0.3872458665,False,2,False,3,False,TLS 1.3,0,Warning,0.7683449157,Warning
True,0.3208264714,True,0.3866525843,False,0.8526481933,fail,permerror,temperror,False,False,False,0.0857342579,2,False,False,1,2,0,0.1253365635,0.0152275145,True,False,False,False,0.1341094695,False,1,0.2352288574,0.0754924867,,True,True,0.4294783467,True,False,0.3071489215,False,0.4290415236,0.4207174187,0.2498876632,False,1,False,0.5330791727,False,0.5533822572,self_signed,0.5402644323,0.3244655725,True,False,True,True,bank_detail_update,0.5062544404,False,False,False,0.2925127731,0.4901866266,False,3,False,0,False,TLS 1.2,1,Warning,0.7567323972,Warning
True,0.1892946502,True,0.7578236849,False,0.2992103402,softfail,fail,neutral,True,False,False,0.3999991375,0,False,False,0,0,0,0.2041811865,0.1515526714,False,False,False,False,0.061819986,False,0,0.1297447385,0.0352633988,,False,False,0.340876729,True,True,0.4693731118,False,0.3550116075,0.5853511144,0.4964118033,True,1,False,0.4328546396,True,0.5709495018,self_signed,0.3045766887,0.5445643047,False,True,True,True,document_download,0.3690744254,False,False,True,0.2313145029,0.6619346229,False,5,False,0,False,TLS 1.1,0,Warning,0.4084573421,Warning
False,0.9290044017,False,0.1215527641,True,0.1631839106,pass,fail,neutral,True,False,False,0.0584023676,0,False,False,0,0,0,0.086684837,0.0058785096,False,False,False,False,0.0349685509,False,0,0.0899566543,0.0463422189,,False,False,0.8294454157,False,True,0.9363094339,False,0.0653106817,0.0095044401,0.9243793229,False,8,False,0.822540325,False,0.9261898213,valid,0.0725961109,0.1817658832,True,True,True,False,link_click,0.09181049,False,False,True,0.0353612134,0.4844209935,False,2,False,0,False,TLS 1.3,0,No Action,0.0233609009,Not-Warning
False,0.9290440758,False,0.0561147605,True,0.1373205397,pass,fail,pass,False,False,False,0.053624824,0,False,False,0,0,0,0.0380494318,0.0378643939,False,False,False,False,0.0236481225,False,2,0.027986322,0.0135440505,,False,False,0.7689676217,False,False,0.8553806768,False,0.1183655187,0.106734215,0.8414995239,False,1,False,0.8439616174,False,0.7549314748,valid,0.0651247344,0.0745505142,True,True,False,False,none,0.1121794125,False,True,True,0.0929919513,0.3280432824,False,6,False,0,False,TLS 1.2,0,No Action,0.2130586581,Not-Warning
False,0.9709308222,False,0.0094790582,True,0.1694790579,neutral,pass,pass,True,False,False,0.0548237824,0,False,False,0,0,0,0.0426253436,0.029656299,False,False,False,False,0.0219454492,False,0,0.0067594428,0.0449258751,,False,False,0.8136926044,False,False,0.9943801306,False,0.0521486057,0.0539541944,0.9004591234,False,5,False,0.9275697736,False,0.7055709903,valid,0.1105688477,0.1761802007,True,True,False,False,credential_request,0.1561966654,False,False,True,0.1840473733,0.5114903136,False,4,False,0,False,TLS 1.3,0,No Action,0.0246488266,Not-Warning
False,0.9683397298,True,0.1116993275,False,0.1463463966,pass,pass,pass,True,False,False,0.0112433703,0,False,False,0,0,0,0.0402362335,0.0262118301,False,False,False,False,0.0021796878,False,0,0.0574360693,0.0026597025,,True,False,0.9863497825,False,False,0.886735531,False,0.0063403529,0.1043789882,0.9853573709,False,3,False,0.8154780071,False,0.8696431358,valid,0.0531022386,0.0543090532,False,True,True,True,meeting_request,0.0452498541,False,False,False,0.0202295052,0.7583288572,False,3,False,0,False,TLS 1.3,0,No Action,0.2162998926,Not-Warning
True,0.1266294875,False,0.736425746,False,0.8778690153,temperror,fail,pass,True,False,True,0.2034455222,0,False,False,0,0,0,0.1121636164,0.1389019347,False,False,False,False,0.1381777836,False,0,0.0658578848,0.0203000497,,False,False,0.2917997109,False,False,0.4806496721,False,0.575275987,0.3537321262,0.2336112597,False,2,False,0.3861012444,False,0.3704409374,expired,0.4453716652,0.6022522326,False,True,True,True,urgent_callback,0.3436371741,True,False,False,0.2574617597,0.6143493184,False,1,True,0,False,TLS 1.1,0,Warning,0.5513577914,Warning
False,0.9700205829,True,0.194523197,True,0.1735906493,pass,pass,neutral,False,False,False,0.1140837067,0,False,False,0,0,0,0.0237805317,0.0068620746,False,False,False,False,0.0181809783,False,0,0.1051901111,0.0080555123,,False,False,0.7321425711,False,False,0.96672257,False,0.1933971444,0.0593962173,0.911946456,False,1,False,0.7052711721,False,0.7263796226,valid,0.1396544942,0.1314093592,True,True,False,False,none,0.249678041,False,False,False,0.0002936336,0.3973732539,False,11,False,1,False,TLS 1.2,0,No Action,0.2241097915,Not-Warning
False,0.7826792796,False,0.152736144,False,0.0170768857,softfail,pass,pass,True,False,False,0.1047635199,0,False,False,0,0,0,0.0321045398,0.0012082741,False,False,False,False,0.0019256319,False,0,0.0615596088,0.0005836012,,False,False,0.8437210477,False,True,0.7830034277,False,0.1516151513,0.0115580209,0.7894351824,False,6,False,0.7118063537,False,0.8168152792,valid,0.0721379263,0.1118371635,False,True,False,False,none,0.0551760571,False,False,True,0.0013979504,0.3166069571,False,9,False,0,False,TLS 1.1,0,No Action,0.2478577183,Not-Warning
False,0.7102803489,True,0.0889351793,True,0.0168331104,pass,temperror,pass,True,False,False,0.1152136284,0,False,False,0,0,0,0.0651184274,0.0454385077,False,False,False,False,0.0489552098,False,0,0.0289081636,0.0366207968,,False,False,0.9392405121,False,False,0.7612087631,False,0.1356617179,0.0719511861,0.9838743728,False,2,False,0.7129262598,False,0.800889848,valid,0.0034913548,0.0195578804,False,True,False,False,link_click,0.180108808,False,False,False,0.1291489573,0.5323640011,False,3,False,0,False,TLS 1.3,0,No Action,0.043393414,Not-Warning
False,0.7331379001,False,0.0715815208,True,0.0938423823,pass,pass,fail,True,False,False,0.0185030926,0,False,False,0,0,0,0.0256493071,0.0341117876,False,False,False,False,0.0390970181,False,0,0.083541585,0.0311720992,,False,False,0.7443110826,False,True,0.7634302684,False,0.1358585937,0.0350939785,0.8010526029,False,5,False,0.9428225331,False,0.8133415142,expired,0.0967290892,0.0344500525,True,True,False,True,credential_request,0.1151718718,False,False,True,0.1270545842,0.6448651446,False,2,False,0,False,TLS 1.2,0,No Action,0.2203653915,Not-Warning
False,0.8846561994,False,0.0323836644,True,0.1853076233,pass,temperror,pass,True,False,False,0.1162537633,0,False,False,0,0,0,0.0022918316,0.0053455023,False,False,False,False,0.0223425892,False,0,0.1179320708,0.0293700007,,False,False,0.8028797444,False,False,0.9068990979,False,0.1265969697,0.0488326137,0.9510908904,False,6,False,0.7101194476,False,0.7474842175,valid,0.0127335119,0.1250839676,True,True,False,False,none,0.0267133474,False,False,False,0.1078638383,0.5411183632,False,2,False,0,False,TLS 1.2,1,No Action,0.0927682612,Not-Warning
False,0.9736016945,False,0.0235340024,True,0.1128665002,pass,pass,pass,True,False,False,0.026411883,0,False,False,0,0,0,0.0618717488,0.006835592,False,False,False,False,0.0422684231,False,0,0.148973755,0.00675564,,False,False,0.9806647597,False,False,0.9171746014,False,0.1905735967,0.0091375364,0.9218276543,False,2,False,0.7236375954,False,0.9075344524,valid,0.1758055449,0.0139083627,False,True,False,False,invoice_payment,0.204588003,False,False,False,0.1172005066,0.5841671342,False,6,True,0,False,TLS 1.3,0,No Action,0.1238829298,Not-Warning
False,0.7118155745,False,0.1821786911,True,0.0519377483,neutral,temperror,pass,True,False,False,0.1153752038,0,False,False,0,0,0,0.0802756477,0.0474344105,False,False,False,False,0.0356791123,False,1,0.0664361788,0.0111284437,,False,False,0.7463276467,False,True,0.866744145,False,0.0435981036,0.0775962421,0.9392624771,False,0,False,0.9265596993,False,0.745851531,valid,0.0106710489,0.0437323063,True,False,True,False,credential_request,0.0326628644,False,False,False,0.0965700728,0.7343707554,False,3,True,0,False,TLS 1.2,0,No Action,0.2970207422,Not-Warning
False,0.2102553853,True,0.3084089521,False,0.5098864609,fail,pass,neutral,True,False,False,0.3452065212,0,False,False,0,0,3,0.2174964502,0.1652012057,False,False,False,False,0.1398727752,False,1,0.0068205209,0.0936574478,,False,False,0.4910890919,False,True,0.226756054,False,0.7656933111,0.4431515745,0.5722444182,True,6,False,0.3868771152,False,0.385702014,valid,0.7976665179,0.6538189589,False,True,True,True,sensitive_data_request,0.3687598236,False,False,False,0.1870910838,0.518445115,False,3,True,0,False,TLS 1.2,0,Warning,0.696277512,Warning
False,0.4012571408,False,0.5727636365,True,0.344223277,temperror,neutral,temperror,True,False,False,0.2005634531,0,False,False,0,0,0,0.080170461,0.0255213081,False,False,True,False,0.1354501069,False,1,0.2110389382,0.0730499849,,False,False,0.2559378397,False,True,0.4138634007,False,0.6680641049,0.6798136636,0.3303519388,False,2,True,0.5358595822,False,0.5018925032,no_ssl,0.6802487084,0.6169121328,False,False,True,True,link_click,0.3269172776,False,False,False,0.3782913514,0.6865604384,False,3,True,0,True,TLS 1.2,0,Warning,0.5730978994,Warning
False,0.1695761541,False,0.6166762029,False,0.6434856455,softfail,none,none,True,False,False,0.0122022153,1,False,False,0,0,0,0.0386453642,0.1610122937,False,False,False,False,0.0442862373,False,1,0.0134087726,0.0676891416,,True,False,0.3927558043,False,True,0.3895256645,False,0.3079677992,0.452041337,0.3152144508,True,5,False,0.3048589617,False,0.3434448685,invalid,0.4862636533,0.4255775927,False,False,True,True,invoice_verification,0.2093175121,False,False,False,0.23376946,0.4321928067,False,6,True,0,False,TLS 1.3,0,Warning,0.8026295697,Warning
False,0.956626829,False,0.1901380642,True,0.1032787171,pass,temperror,pass,True,False,False,0.0260512259,0,False,False,0,0,0,0.0987516131,0.0210060365,False,False,False,False,0.0107122557,False,0,0.0682636269,0.0044203777,,False,False,0.9799762472,True,False,0.753450694,False,0.1354769523,0.1262235714,0.8677081417,False,2,False,0.715567068,False,0.9802846564,valid,0.1873021954,0.046124071,False,True,False,False,link_click,0.1580713395,False,False,False,0.0219898554,0.7525257007,False,7,False,0,False,TLS 1.2,0,No Action,0.1634013924,Not-Warning
True,0.2914277778,False,0.3912989208,False,0.63444918,softfail,neutral,neutral,True,False,False,0.3331291288,0,False,False,0,0,0,0.019539277,0.0826096368,False,False,False,False,0.0106947293,False,0,0.1291590336,0.0556333301,,False,False,0.3375996071,False,False,0.3754625233,False,0.6621812005,0.4874737346,0.5867854,True,3,False,0.2845572172,False,0.4348103158,self_signed,0.6114512981,0.3463366973,False,True,True,True,credential_request,0.2168691754,False,False,False,0.3654005145,0.5194599042,False,1,False,0,False,TLS 1.2,0,Warning,0.831325148,Warning
True,0.5621660785,True,0.3376600491,False,0.8682848133,permerror,permerror,temperror,True,False,False,0.1599734934,0,False,False,0,0,0,0.2736678738,0.1057784691,False,False,False,False,0.0575110789,False,0,0.2427292805,0.0501593193,,False,False,0.2618882174,False,True,0.28466875,False,0.503223126,0.6356404524,0.2762383762,False,6,False,0.2006718149,False,0.5785946905,no_ssl,0.2403450225,0.3521585933,True,False,False,True,legal_threat,0.2654395535,False,False,False,0.1066149378,0.4559728457,False,2,False,1,False,TLS 1.1,0,Warning,0.6540840946,Warning
False,0.9912667343,False,0.1212515903,True,0.0801506558,pass,pass,pass,True,False,False,0.0525097416,0,False,False,0,0,0,0.0969795664,0.0091118211,False,False,False,False,0.0453892955,False,0,0.0154368968,0.0457640002,,False,False,0.9941971131,False,False,0.7761951066,False,0.0007300693,0.1340566513,0.9844706458,False,6,False,0.9044669685,False,0.7784250903,self_signed,0.1850580424,0.13253957,False,True,False,False,link_click,0.1087598261,False,False,False,0.159845788,0.6850242003,False,4,False,0,False,TLS 1.3,0,No Action,0.0927549138,Not-Warning
False,0.9391242365,False,0.1908347688,False,0.0352137597,pass,pass,neutral,True,False,False,0.1102037536,0,False,False,0,0,0,0.0307665433,0.0195263937,False,False,False,False,0.0348783144,False,0,0.1325720425,0.0066189918,,False,False,0.9656867238,False,True,0.853143794,False,0.0595827876,0.0290811437,0.8802976024,False,2,True,0.9985016731,False,0.8454064611,valid,0.1925177846,0.0635531345,False,True,True,False,link_click,0.08473635,False,False,False,0.1619883152,0.4012793617,False,1,False,0,False,TLS 1.3,0,No Action,0.1600847365,Not-Warning
False,0.2453060765,True,0.524008567,False,0.3807951361,softfail,pass,neutral,False,False,False,0.1586155915,0,False,False,0,1,2,0.079037944,0.1802907224,False,False,False,False,0.1292969289,False,0,0.0237104857,0.084342883,,False,False,0.4905855015,False,False,0.4615108888,False,0.4953715583,0.4963874604,0.5442483959,False,0,True,0.5919893908,False,0.5397458615,invalid,0.7562705986,0.4849048103,False,True,True,True,credential_request,0.3542476956,False,False,False,0.1291847712,0.6177227226,False,1,True,0,True,TLS 1.2,0,Warning,0.8910417257,Warning
True,0.4964828326,True,0.394955915,False,0.3819708858,pass,neutral,neutral,True,False,False,0.3366680609,0,False,False,0,0,0,0.0498214185,0.1724480374,False,True,False,False,0.0598584836,False,0,0.1359493042,0.0544542901,,False,False,0.311659499,False,False,0.3020365404,False,0.553543862,0.4294984962,0.365887401,False,7,False,0.3842972676,True,0.242599126,expired,0.5257558671,0.6666337104,False,True,True,True,credential_request,0.4814624246,False,False,False,0.2083663627,0.6006691607,False,2,False,1,False,TLS 1.1,0,Warning,0.7790791258,Warning
False,0.8480121762,False,0.0428828646,False,0.0310717416,pass,pass,none,True,False,False,0.109452584,0,False,False,0,0,0,0.0647202367,0.0043419502,False,False,False,False,0.0469951372,False,0,0.1420909598,0.03142807,,False,False,0.7490214922,False,True,0.7124551173,False,0.1947456699,0.0989817303,0.7561250883,False,2,False,0.8167445384,False,0.9522729051,valid,0.1008793584,0.1898656358,True,True,False,False,none,0.025225723,False,False,False,0.127295837,0.344193221,False,1,False,0,False,TLS 1.3,0,No Action,0.2271190896,Not-Warning
False,0.8739394893,False,0.1975262547,True,0.0416821676,pass,pass,pass,True,False,False,0.114980449,0,False,False,0,0,3,0.0527031014,0.0228525731,False,False,False,False,0.0356439253,False,0,0.131618985,0.0397609095,,False,True,0.818128575,False,False,0.8130826092,False,0.111530282,0.1413514894,0.9106554241,False,7,False,0.8803647213,False,0.8437329127,valid,0.0995580087,0.197341307,True,True,False,False,none,0.2375656979,False,False,False,0.0660784718,0.5021620026,False,5,False,0,False,TLS 1.0,0,No Action,0.0722882314,Not-Warning
True,0.1052322676,False,0.764028234,True,0.7408918284,fail,fail,none,True,False,False,0.0330731571,0,False,False,0,0,0,0.2754828824,0.0754763567,False,False,False,True,0.0244386566,False,0,0.2423421527,0.0088427128,,False,False,0.2260341657,False,True,0.3904357975,False,0.5831306852,0.3047737775,0.2882188181,False,5,False,0.3971127687,False,0.5428081199,self_signed,0.3153473483,0.3726998441,False,False,False,True,credential_request,0.5640304504,False,True,True,0.156864164,0.5163482511,False,5,False,0,False,TLS 1.2,0,Warning,0.7780270836,Warning
