sender_known_malicious,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,sender_name_similarity_to_vip,spf_result,dkim_result,dmarc_result,reverse_dns_valid,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_components_detected_malicious,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_count,dns_morphing_detected,domain_tech_stack_match_score,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,is_high_risk_role_targeted,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,tls_version,Analysis_of_the_qrcode_if_present,Final Classification,warning_risk,Binary_Label
False,0.833317841,False,0.0065939513,True,0.0574006532,fail,pass,pass,True,False,False,0.0923450863,0,False,False,0,0,0,0.0776560874,0.0098442858,False,False,False,False,0.045500935,False,1,0.0118987158,0.0196826633,,False,False,0.9614634572,False,False,0.8691402851,False,0.0466296804,0.0086042607,0.9088488044,False,3,False,0.8822193009,False,0.752490486,valid,0.1816082816,0.0834486541,False,True,False,True,none,0.1581683437,False,False,False,0.0256711396,0.7823278299,False,4,False,0,False,TLS 1.3,0,No Action,0.1764243936,Not-Warning
True,0.9601850219,False,0.1535781729,True,0.0051497581,pass,pass,fail,True,False,False,0.0521144497,0,False,False,0,0,0,0.0657071302,0.0327232242,False,False,False,False,0.0382416793,False,0,0.1435624413,0.030774199,,False,False,0.8803043756,False,True,0.7686481252,False,0.1581220708,0.0758654719,0.9968061522,False,8,False,0.8588301543,False,0.9688476929,valid,0.0605299214,0.0354433413,True,True,False,False,link_click,0.1594268881,False,False,False,0.199026574,0.3389978729,False,5,False,1,False,,0,No Action,0.213528697,Not-Warning
False,0.8538809716,False,0.0142007741,True,0.1009512977,pass,pass,none,True,False,False,0.0661579178,0,False,False,0,0,0,0.0851140738,0.0115392413,False,False,False,False,0.004613382,True,0,0.0561279984,0.0225104911,,False,False,0.7538315005,False,False,0.8359349826,False,0.1556072245,0.0822605076,0.9210440318,False,2,False,0.8719114915,False,0.9916791143,valid,0.1404914654,0.1374551291,True,False,False,False,none,0.0386914871,False,False,False,0.0640643999,0.655634395,False,3,False,0,False,TLS 1.2,0,No Action,0.1474592042,Not-Warning
False,0.8959987556,False,0.1061380001,True,0.0553017851,pass,pass,pass,True,False,False,0.0487577987,0,False,False,1,0,0,0.0366436982,0.0482236935,False,False,False,False,0.0020139799,False,0,0.0642033065,0.0051468061,,False,False,0.886351784,False,False,0.9930397656,False,0.0386046189,0.002980876,0.9878312917,False,3,False,0.8879725348,False,0.9797439021,valid,0.0784564462,0.1255568276,True,True,False,True,document_download,0.2204267032,False,False,False,0.0573872896,0.5694335052,False,2,False,1,False,TLS 1.3,0,No Action,0.1314071503,Not-Warning
False,0.9254109301,False,0.1515733374,True,0.1296254778,pass,fail,none,True,False,False,0.1152542811,0,False,False,0,0,0,0.0330573911,0.0461272666,False,False,False,False,0.0184553454,False,0,0.0745602167,0.0032463013,,True,False,0.9221127496,False,False,0.8479053795,False,0.0657078386,0.0314273421,0.7684840229,False,1,False,0.7410398787,False,0.8147453898,valid,0.1842542067,0.0127694916,False,True,False,False,invoice_verification,0.1670336931,False,False,False,0.0407545487,0.4958224676,False,9,False,0,False,,0,No Action,0.2519035568,Not-Warning
False,0.7981872236,False,0.1448477724,True,0.0074815768,softfail,pass,none,False,False,False,0.0027644373,0,False,False,0,0,0,0.0190388977,0.012775508,False,False,False,False,0.0108682929,False,0,0.0247167413,0.047680009,,False,False,0.9010854616,False,False,0.8384133802,False,0.0702040521,0.1305130616,0.9627029406,False,3,False,0.9462921319,False,0.7668891704,valid,0.1741568043,0.0531525862,False,True,False,False,none,0.0907043982,False,False,False,0.0028220367,0.3317309897,False,3,False,0,False,TLS 1.3,0,No Action,0.2553071275,Not-Warning
False,0.9580612807,False,0.0873730235,True,0.1564734426,pass,pass,temperror,True,False,False,0.107602409,0,False,False,0,0,0,0.095356789,0.042858101,False,False,False,False,0.0427512028,False,1,0.067032601,0.0432658114,,False,False,0.7785507562,False,False,0.8389402248,False,0.0929177637,0.0206813925,0.9970961779,False,3,False,0.7928078954,False,0.9706553243,self_signed,0.1265415455,0.1739539622,False,True,False,False,document_download,0.0786502586,False,False,False,0.0790247429,0.6496806115,False,5,False,0,False,TLS 1.3,0,No Action,0.2199572839,Not-Warning
False,0.7322600017,False,0.0277596675,False,0.0277526289,pass,pass,temperror,False,False,False,0.012770993,0,False,False,0,0,0,0.029565733,0.0123487241,False,False,False,False,0.0185476435,False,0,0.0392896379,0.0422191397,,False,False,0.7645957771,False,False,0.9037328925,False,0.1369004522,0.0197147574,0.7553484498,False,2,False,0.9853098401,False,0.9256759975,valid,0.1007517034,0.0015414146,False,True,False,False,link_click,0.2386139869,False,False,False,0.176756855,0.4128132716,False,3,False,0,False,TLS 1.3,0,No Action,0.2491000255,Not-Warning
False,0.758021451,False,0.0336682812,False,0.0295531319,pass,temperror,pass,True,False,False,0.0088815595,0,False,False,0,1,0,0.0511802207,0.0090931496,False,False,False,False,0.0494457955,False,1,0.0575555458,0.0315697481,,False,False,0.8607549634,False,False,0.9358120878,False,0.0804859114,0.0208848018,0.8829760801,False,7,False,0.7848359529,False,0.7336316752,valid,0.116952274,0.1403758307,False,False,False,False,link_click,0.124985326,False,False,False,0.1510738637,0.7105900336,False,7,False,0,False,TLS 1.2,0,No Action,0.1808785857,Not-Warning
False,0.8961327974,False,0.0438885712,False,0.1283035857,neutral,pass,none,True,False,False,0.1120768655,0,False,False,0,0,0,0.0666827398,0.0203440089,False,False,False,False,0.0478142852,False,1,0.0581835387,0.048219997,,False,False,0.9751434157,False,False,0.9703641401,False,0.1703801853,0.0007951463,0.8219828427,False,4,False,0.766520588,False,0.8767468872,valid,0.0324448471,0.1072019654,False,False,False,False,link_click,0.0074391414,False,True,False,0.188637032,0.7534715603,False,1,False,2,False,TLS 1.3,0,No Action,0.0382078356,Not-Warning
False,0.8007613068,False,0.1248447182,True,0.1788782146,pass,pass,permerror,True,False,False,0.0926728657,0,False,False,0,0,0,0.0365629082,0.0177970377,False,False,False,False,0.0366723694,False,0,0.135672276,0.008912076,,False,False,0.8536941633,False,False,0.8985291725,False,0.1415418454,0.1125021892,0.8683871348,False,7,False,0.8479327338,False,0.9588610151,valid,0.0711219292,0.0987894229,False,True,False,False,none,0.1330747453,False,False,False,0.0548082341,0.3589054269,False,4,False,0,False,TLS 1.1,0,No Action,0.2562653397,Not-Warning
False,0.8311952809,False,0.1332191298,True,0.1412588141,temperror,pass,temperror,True,False,False,0.0269336768,0,True,False,1,0,0,0.00361511,0.0364307164,False,False,False,False,0.0023828291,False,0,0.0777889644,0.0406513845,,False,False,0.8902622908,False,True,0.9193489714,False,0.0308646033,0.1323076529,0.9126822779,False,3,False,0.768518945,False,0.7053727728,valid,0.1680990247,0.0378721449,False,False,True,False,link_click,0.117097599,False,False,False,0.0184337231,0.5104102726,False,3,False,0,False,TLS 1.2,0,No Action,0.1061844888,Not-Warning
False,0.9261315028,False,0.0763517748,True,0.1038060028,pass,pass,pass,True,False,False,0.0045836808,0,False,False,0,0,0,0.0371586955,0.0408165013,False,False,False,False,0.0040326529,False,0,0.0113986082,0.0105914957,,False,False,0.9622264549,False,False,0.9172335298,False,0.0368971682,0.1389543273,0.7186034955,False,2,False,0.7408101864,False,0.7839685082,no_ssl,0.1317402376,0.0208219837,False,False,True,False,link_click,0.2325997058,False,False,False,0.0618099286,0.4062874516,False,8,False,0,False,TLS 1.3,1,No Action,0.0145956854,Not-Warning
False,0.8861194502,False,0.0105812502,False,0.0257162815,pass,pass,pass,True,False,False,0.0017505425,0,False,False,0,0,0,0.0578169728,0.0210518962,False,False,False,False,0.0024885949,False,0,0.0239203382,0.0171278251,,True,False,0.8851262458,False,False,0.8240230682,False,0.1632817698,0.083383446,0.9527796715,False,2,False,0.9254386415,False,0.7724932053,valid,0.1923872044,0.1351948515,True,True,True,False,link_click,0.0313006979,False,False,True,0.1843484472,0.4161550937,False,1,False,0,False,TLS 1.3,0,No Action,0.1775522617,Not-Warning
False,0.8489297767,False,0.1788491161,True,0.0739723904,softfail,pass,fail,True,False,False,0.0549952071,0,False,False,0,0,0,0.091978584,0.0241012023,False,False,False,False,0.0343319134,False,0,0.0360808493,0.0130159417,,False,False,0.8228857116,False,True,0.9604330751,True,0.1490504692,0.0684007138,0.8538600921,False,1,False,0.8179849556,False,0.8098233403,valid,0.1718691773,0.1067314252,True,True,False,False,none,0.081051984,False,False,False,0.0762567502,0.3983991018,False,5,True,2,False,TLS 1.3,0,No Action,0.2334041334,Not-Warning
False,0.9127428799,False,0.1960738034,True,0.1547011652,pass,pass,neutral,True,False,False,0.0712966128,1,False,False,0,0,0,0.0039363882,0.0447926948,False,False,False,False,0.0081298041,False,0,0.0379685512,0.0041553709,,False,True,0.7007536414,False,False,0.7332409306,False,0.0430421705,0.0486630454,0.7720246933,False,8,False,0.8302591996,False,0.7687089911,valid,0.0203070899,0.1004756718,True,True,False,False,link_click,0.0333752175,False,False,True,0.0112757572,0.5008606869,False,6,False,0,False,TLS 1.2,0,No Action,0.1704236745,Not-Warning
False,0.7211713297,False,0.152146802,True,0.1161501165,none,pass,pass,True,False,False,0.0717242149,0,False,False,0,0,0,0.0495906094,0.0445914656,False,False,False,False,0.0283685092,False,0,0.0888457186,0.0018516451,,True,False,0.7926744727,False,False,0.7438957578,False,0.0108567085,0.1169117699,0.925812645,False,4,False,0.9611601273,False,0.9775035494,valid,0.0347131745,0.015116832,False,True,False,False,link_click,0.2141918407,False,False,False,0.1980154691,0.3465810117,False,5,False,0,False,,0,No Action,0.0246411777,Not-Warning
False,0.7713258086,False,0.0150138336,True,0.0083572498,pass,neutral,neutral,False,False,False,0.0891194113,0,False,False,0,0,0,0.0333649822,0.0195676688,False,False,False,False,0.0394050516,False,0,0.0175504869,0.0193873215,,True,False,0.7504118468,False,False,0.8020305118,False,0.0450778557,0.1160767698,0.9612863246,False,6,False,0.9351707871,False,0.9518548686,valid,0.1146689785,0.0452746131,False,True,False,False,link_click,0.1054414214,False,False,True,0.1610931524,0.5690394873,False,3,False,0,False,TLS 1.1,0,No Action,0.0735808775,Not-Warning
False,0.8237462392,False,0.0749954316,True,0.1155414952,pass,pass,pass,True,False,False,0.1463800436,0,False,False,0,0,0,0.0898729151,0.0237193803,False,True,False,False,0.0485751453,False,0,0.0872314279,0.022675549,,True,False,0.8973435267,False,False,0.9935993038,False,0.064866904,0.1066800577,0.7738021152,False,4,False,0.9870272105,False,0.9805565099,no_ssl,0.1654998273,0.0642003514,False,True,False,False,link_click,0.0157921661,False,False,False,0.147278026,0.7167730282,False,5,False,0,False,TLS 1.3,0,No Action,0.2426319387,Not-Warning
False,0.7417423391,False,0.1733545712,False,0.1724809556,neutral,pass,neutral,True,False,False,0.1456955068,0,False,False,0,0,0,0.0033344155,0.0283475618,False,False,False,False,0.0484741768,False,0,0.1020586821,0.0194887116,,False,False,0.9267538055,False,False,0.7546480524,False,0.1609743064,0.0956205841,0.8985231083,False,2,False,0.7064889204,False,0.7283027297,valid,0.0409928463,0.1764991046,True,True,False,False,none,0.0465459704,False,True,False,0.1444529411,0.3790022911,False,6,False,0,False,TLS 1.2,0,No Action,0.2435203383,Not-Warning
False,0.9822622758,False,0.0101169065,True,0.0958786811,permerror,fail,pass,False,False,False,0.0252675554,0,False,False,0,0,0,0.0370331114,0.0289303207,False,False,False,False,0.0427254415,False,1,0.0011239238,0.0450760925,,False,False,0.7733478254,False,False,0.9376602007,False,0.1418380891,0.0520735112,0.7360564878,False,1,False,0.795928787,False,0.7392871147,no_ssl,0.1588695371,0.1340340239,False,False,False,False,link_click,0.1107093694,False,False,False,0.1613288073,0.3334719157,False,4,False,0,False,TLS 1.3,0,No Action,0.0204771062,Not-Warning
False,0.7448314578,False,0.0946603464,True,0.1040060872,pass,pass,pass,False,False,False,0.0445454809,0,False,False,0,0,0,0.0447495264,0.0468785383,False,False,False,False,0.0269143915,False,1,0.0092009795,0.0014950324,,False,False,0.9185495343,False,False,0.9210611779,False,0.0106879451,0.0472936115,0.9823745665,False,3,False,0.9828624778,False,0.8124458322,valid,0.0023663627,0.1035977535,False,False,False,False,meeting_request,0.0367456403,False,False,True,0.1385774288,0.4560671323,False,3,False,0,True,TLS 1.1,0,No Action,0.2869129905,Not-Warning
False,0.7326704943,False,0.1972269049,True,0.1158859777,pass,pass,temperror,True,False,False,0.0871303193,0,False,False,0,0,0,0.0140671591,0.0050594794,False,False,False,False,0.0045481911,False,0,0.1314367213,0.0139017427,,True,False,0.9671454039,False,True,0.8418730708,False,0.1673167194,0.0139429316,0.7914500213,False,2,False,0.879384461,False,0.7959317084,valid,0.1032104928,0.1670055056,True,True,False,False,link_click,0.1928364791,False,False,False,0.0798196789,0.5621378248,False,5,False,0,False,TLS 1.3,0,No Action,0.255538398,Not-Warning
True,0.9488178972,False,0.0798567856,True,0.0027673806,pass,neutral,pass,True,False,False,0.0814123222,0,False,False,0,0,0,0.0626557614,0.0357039374,False,False,False,False,0.0034872943,False,1,0.1318777335,0.0170148731,,True,False,0.9644411883,False,False,0.7912115964,False,0.1175748463,0.011149318,0.7009056986,False,3,False,0.8997817046,False,0.9950711637,valid,0.0172377874,0.0800851289,True,True,False,False,none,0.048949479,False,False,False,0.0323504286,0.6030215617,False,0,False,0,False,TLS 1.3,0,No Action,0.2154687396,Not-Warning
False,0.7111487272,False,0.1743962665,True,0.0437015716,none,pass,pass,False,False,False,0.024204966,0,False,False,0,0,0,0.0037397254,0.0268634712,False,False,False,False,0.0125384036,False,0,0.105383867,0.0034151003,,False,False,0.7244001847,False,False,0.7550510964,False,0.0041087583,0.0077695923,0.735885018,False,8,True,0.8421788628,False,0.9792986916,valid,0.0030517093,0.1320263742,True,True,False,False,none,0.0811139284,False,False,False,0.0785986435,0.6501728487,False,1,True,0,False,TLS 1.0,0,No Action,0.1197169595,Not-Warning
False,0.7495026764,False,0.0112960003,True,0.148524164,fail,pass,pass,True,False,False,0.0397367492,0,False,False,0,0,0,0.0700760043,0.0210620721,False,False,False,False,0.000386142,False,0,0.0401500923,0.0397827272,,False,False,0.8777185192,False,True,0.7134904489,False,0.1265915993,0.0959380993,0.9623094978,False,1,False,0.9504549588,False,0.9997452456,invalid,0.0829555746,0.1992039919,False,True,False,False,link_click,0.0616620851,False,False,True,0.1242338386,0.5059819087,False,4,False,0,False,TLS 1.2,0,No Action,0.1101434526,Not-Warning
False,0.8899387788,False,0.0930268942,True,0.0252504581,pass,none,pass,False,False,False,0.1479114286,1,False,False,0,0,0,0.0945950354,0.0204712058,False,False,False,False,0.0262729307,False,0,0.1180720412,0.0167756587,,False,False,0.9656190007,False,False,0.7534661683,False,0.1756470154,0.0189339282,0.9378486106,False,2,False,0.9890054128,True,0.8225460335,valid,0.1558846596,0.1206663746,False,True,False,True,link_click,0.247036748,False,False,False,0.1804912932,0.6480363047,False,6,False,0,False,TLS 1.2,0,No Action,0.2351297389,Not-Warning
True,0.8499514055,False,0.1845982749,True,0.1171042262,softfail,none,pass,True,False,False,0.0692892833,0,False,False,0,0,0,0.0369049908,0.0270162218,False,False,False,False,0.0167026606,False,0,0.060940241,0.0466021905,,False,False,0.7947613041,False,False,0.7334935982,False,0.0369694079,0.1362357394,0.7354805419,False,5,False,0.8225700501,False,0.7114207218,valid,0.1656248155,0.0683433278,False,True,False,True,document_download,0.0159679592,False,False,False,0.0511076253,0.5429303683,False,3,False,0,False,TLS 1.3,0,No Action,0.004851425,Not-Warning
False,0.8905393098,False,0.1992235307,True,0.1111419638,pass,pass,pass,True,False,False,0.0747451336,0,False,False,0,0,0,0.0074247737,0.0005896179,False,False,False,False,0.0494445285,False,0,0.0558558398,0.0274944737,,False,False,0.8837371418,False,False,0.8758385057,False,0.1356006549,0.1426931521,0.7437830333,False,5,False,0.7212934776,False,0.8970337545,valid,0.0471352739,0.0354699801,True,True,False,False,meeting_request,0.2344536527,False,False,False,0.0025703057,0.6550403703,False,4,True,0,False,TLS 1.2,0,No Action,0.0624082173,Not-Warning
False,0.7150579549,True,0.0631279436,True,0.106175539,pass,pass,pass,True,False,False,0.1471794556,0,False,False,0,0,0,0.0506339289,0.0001608788,True,False,False,False,0.0279268243,False,0,0.0855874649,0.0100557879,,False,False,0.9132034067,False,False,0.8676963121,False,0.1261487291,0.0153121354,0.9495933415,False,6,False,0.986304405,False,0.9027613202,valid,0.0208619182,0.1871117332,True,True,False,False,link_click,0.0520945173,False,False,False,0.1364248309,0.5696866895,False,5,False,0,False,TLS 1.3,0,No Action,0.2708745421,Not-Warning
False,0.7045927933,False,0.0479622319,True,0.0132116334,fail,pass,pass,True,False,False,0.0441487667,0,False,False,0,0,2,0.0124193956,0.0354037735,False,False,False,False,0.0249159118,False,0,0.1345829243,0.0441947953,,False,False,0.7300994862,False,False,0.7725282273,False,0.0842686166,0.0172655708,0.7650868153,False,3,False,0.7181707335,False,0.9293230709,valid,0.1720565878,0.0664543508,False,True,False,False,link_click,0.1862557669,False,False,False,0.0047996646,0.6733919058,False,5,False,0,False,TLS 1.3,0,No Action,0.2056480208,Not-Warning
False,0.9295085902,False,0.118819641,True,0.1980712114,pass,pass,fail,False,False,False,0.1201906248,0,False,False,0,0,0,0.0492919682,0.0222006141,False,False,False,False,0.0163776235,False,0,0.0041033981,0.0345066688,,False,False,0.7913633157,False,False,0.8390598613,False,0.1106747021,0.0455845933,0.9525929405,False,3,False,0.7427504887,False,0.8571733378,valid,0.0539098462,0.1814649071,False,True,False,False,invoice_verification,0.1187535907,False,False,False,0.0779384764,0.6010125788,False,1,False,0,False,TLS 1.3,0,No Action,0.2371044816,Not-Warning
True,0.9460802485,False,0.0252466591,False,0.1506430554,temperror,pass,pass,True,False,False,0.0982413837,0,False,False,0,0,0,0.044125129,0.0191798829,False,False,False,False,0.0377088183,False,0,0.0057375226,0.0202816336,,False,False,0.7140521651,False,False,0.7176189759,False,0.1138249781,0.1237578557,0.9538453018,False,3,False,0.7775408034,False,0.8950918494,valid,0.0325127059,0.0044371488,False,True,False,True,link_click,0.1747203285,False,True,False,0.0874530803,0.423717543,False,2,False,0,False,TLS 1.2,0,No Action,0.2639706405,Not-Warning
False,0.9657442042,False,0.0124739768,False,0.1828368591,pass,pass,pass,True,False,False,0.1385418635,0,False,False,0,0,0,0.0176408304,0.0017764558,False,False,False,False,0.0048954356,False,0,0.020003567,0.0187312487,,False,False,0.8880108173,False,True,0.864578055,False,0.1718176448,0.1440263287,0.9762972053,False,4,False,0.9115529399,False,0.8102883122,valid,0.0933774041,0.1751028697,True,True,False,False,none,0.24897074,False,False,False,0.0486644751,0.5284328096,False,4,False,0,False,TLS 1.0,0,No Action,0.0193826968,Not-Warning
True,0.829642734,False,0.04578849,True,0.1566960745,pass,permerror,pass,True,False,False,0.0971044087,0,False,False,0,0,0,0.0015676329,0.0187243843,False,False,False,False,0.0356744196,False,0,0.0500004098,0.0385293901,,False,False,0.9493821638,False,False,0.8015872707,False,0.0065838602,0.1047712558,0.7640954616,False,2,False,0.7358651245,False,0.8139296478,valid,0.0854411006,0.056815655,False,True,False,False,link_click,0.0984300057,False,False,False,0.0891570635,0.4711623054,False,4,False,0,False,TLS 1.2,0,No Action,0.0970669536,Not-Warning
False,0.8552479346,False,0.185156703,True,0.0961202264,pass,pass,temperror,True,False,False,0.1337414209,0,False,False,0,0,0,0.0950101247,0.0217073523,False,False,False,False,0.0383787076,False,0,0.0508883059,0.0236177105,,False,False,0.7387550359,False,True,0.7638453116,False,0.1507080014,0.085725213,0.7571334147,False,2,False,0.9103669132,True,0.9196274378,valid,0.1278967839,0.0250154859,False,False,False,False,link_click,0.1114481787,False,False,False,0.0202243959,0.4542854969,False,8,False,0,False,TLS 1.3,0,No Action,0.2016262561,Not-Warning
