sender_known_malicious,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,sender_name_similarity_to_vip,spf_result,dkim_result,dmarc_result,reverse_dns_valid,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_components_detected_malicious,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_count,dns_morphing_detected,domain_tech_stack_match_score,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,is_high_risk_role_targeted,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,tls_version,Analysis_of_the_qrcode_if_present,Final Classification,safe_confidence,Binary_Label
False,0.4084194115407463,False,0.4414951479755127,False,0.2078160934357718,fail,fail,temperror,True,False,False,0.3423982564267184,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.3779379680731413,0.0,,False,False,0.522805964130568,False,False,0.6442160464491077,False,0.2974769595019,0.2888777003917789,0.4695372501899722,False,4,False,0.5764756544364881,False,0.5327791362907727,valid,0.3972367986764177,0.4030447052181825,False,True,False,False,none,0.4878037581723614,False,True,False,0.3896586748645336,0.4542303265705929,False,7,False,0,False,TLS 1.2,0,Spam,0.2780752177474117,Not-Safe
False,0.8383949304136555,False,0.0132456928270798,True,0.0879781260975404,pass,pass,pass,False,False,False,0.1208591718953251,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.131870495136153,0.0,,False,False,0.7220014505963508,False,False,0.7002075651340912,False,0.0593402651058187,0.116927081553969,0.726553537959494,False,1,False,0.8176492992230998,False,0.8703338150555785,no_ssl,0.1281663807788315,0.1037124973525009,False,True,False,False,none,0.2595179965317531,False,True,True,0.1996279467082091,0.8258114460338968,False,6,False,1,False,TLS 1.3,0,No Action,0.9139794844576016,Safe
False,0.9688335941366536,False,0.0227268418611244,True,0.0320369369363348,pass,pass,neutral,True,False,False,0.0005783459904585,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0989331628074426,0.0,,False,False,0.9589452979068392,False,False,0.8932108147760381,False,0.0858806762194643,0.068981369552218,0.9119597406946236,False,1,False,0.9419323202906502,False,0.9936754830333572,valid,0.0126146299938875,0.0957055012303214,False,True,False,False,none,0.1055354569116498,False,True,False,0.0169835832681723,0.344832921393604,False,3,False,0,False,TLS 1.3,0,No Action,0.7236512416504634,Safe
False,0.8222770090569478,False,0.1097476584607456,True,0.0760901671099957,pass,pass,pass,True,False,False,0.0249414508948919,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.1681476826357454,0.0,,False,False,0.6726126954221726,False,False,0.6978387753470336,False,0.0731475985163219,0.0908353191979838,0.629255777748253,False,3,False,0.7747337442349564,False,0.7298800400429472,valid,0.1587774496830585,0.0643514594765784,True,True,False,True,none,0.482531640739819,False,True,True,0.7263789758556412,0.6832934157285848,False,9,False,1,False,TLS 1.3,0,No Action,0.8685079670615331,Safe
False,0.7780355540899121,False,0.0814270247500171,True,0.1640470525465555,pass,pass,pass,False,False,False,0.032763481636719,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0729750630014274,0.0,,False,False,0.8222384991144803,False,True,0.8408200005382885,False,0.1644558781561729,0.1097338485845713,0.9172507535373954,False,2,False,0.8102220440325485,False,0.8383979631667388,valid,0.0049852010424948,0.127585817483003,True,True,False,False,none,0.1706347654935821,False,False,False,0.1042652772795191,0.7989575228293886,False,7,False,0,False,TLS 1.3,0,No Action,0.9292868300762052,Safe
True,0.4146336444778883,True,0.8211306384981387,False,0.6727159624973834,temperror,fail,none,True,False,False,0.0091294673823174,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.1151881800840131,0.0,,True,False,0.330364833020385,True,False,0.4514447022764452,False,0.5007471015666736,0.7715533587394664,0.3782024024564988,False,4,False,0.4828731070582759,False,0.328239622116426,valid,0.6094297947117147,0.6273227148495815,False,False,False,True,gift_card_request,0.3157056986262995,False,False,False,0.1130816130927143,0.4294945876049288,False,2,True,3,False,TLS 1.1,0,Warning,0.2768566981605245,Not-Safe
False,0.3998001365263236,False,0.6198817653532488,False,0.8372556676333546,softfail,neutral,temperror,False,False,False,0.030348084307634,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.1420405115660701,0.0,,True,True,0.3875269062543688,False,True,0.3928423409050121,False,0.7354609705653103,0.5570955841008198,0.5757365616802234,False,2,True,0.2175298957525557,True,0.5139115215673308,no_ssl,0.822561854878165,0.8826860305539795,False,False,True,True,gift_card_request,0.5420274020835537,False,False,False,0.14774547669638,0.6166292229162631,False,2,False,2,False,TLS 1.1,0,Warning,0.285036512516982,Not-Safe
False,0.9653955854689268,False,0.0585140108112862,True,0.0032995007321733,pass,pass,pass,False,False,False,0.0621429240213257,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0751017898289566,0.0,,False,False,0.7594490214446228,False,False,0.8515455752607632,False,0.1206879031119392,0.0400113911730282,0.8476611099270314,False,1,False,1.0,False,1.0,valid,0.120816473095378,0.1135915234098971,False,True,False,False,none,0.1636550151602463,False,False,False,0.1467858679145231,0.8083010040679605,False,0,False,0,False,TLS 1.3,0,No Action,0.9612099472970176,Safe
False,0.7834574499492559,False,0.0717302262207741,True,0.1570056855130397,fail,pass,pass,True,False,False,0.0524428662788169,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.043346912959075,0.0,,True,False,0.7748990782508217,False,False,0.7355793189427415,False,0.0349979970725766,0.0209043103472142,0.7996124412057521,False,2,False,0.9168876796211064,False,0.7362774598733243,valid,0.096905474824814,0.0035320721707793,True,True,False,False,none,0.2336080651103592,False,False,False,0.1280409903311188,0.5965985812838239,False,1,True,1,False,TLS 1.3,0,No Action,0.806932928095594,Safe
False,0.7041366964342793,False,0.1714854363862546,True,0.0908143797718995,pass,pass,pass,True,False,False,0.0467541780550337,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.031434131020583,0.0,,False,False,0.6936960423531682,False,False,0.7172887365868887,False,0.0787066013910198,0.0849930687447987,0.6965983884257888,False,7,False,0.7752306846282373,False,0.7312369607283004,valid,0.0932949293771507,0.176463919349819,False,True,False,False,none,0.5086756924942101,False,True,True,0.5060076753168624,0.7872319681435135,False,7,False,1,False,TLS 1.2,0,No Action,0.846974622094715,Safe
False,0.9651901027045608,False,0.0423437518557826,False,0.0973946916979023,none,pass,fail,True,False,False,0.0607399007118815,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0303841188548699,0.0,,False,False,0.8826613420681341,False,False,0.9937669477357776,False,0.0696366756063793,0.0342213771686501,0.9752627964032436,False,0,False,0.8980185575377508,False,0.8868063216062005,valid,0.0392384789718814,0.1005477633509653,False,True,False,False,none,0.1374527097053559,False,False,False,0.0538457559562015,0.3792961075390766,False,0,False,0,False,TLS 1.2,0,No Action,0.622899840155783,Safe
False,0.4724113933115799,False,0.5273542858096798,True,0.2354877270142607,pass,pass,pass,False,False,True,0.5286325642646502,3,True,True,1,5,1,0.9263862010274758,0.0597872356240452,False,False,False,False,0.4773988217015933,False,1,0.7771172958600466,36.595994464734126,[powershell.exe],False,False,0.3431901898201506,False,True,0.5073946516802863,False,0.7890115627905052,0.4539538122831463,0.4098963692816696,False,4,False,0.1947097331907152,False,0.4327399331416394,valid,0.4324105655606869,0.6512272208036175,False,False,True,True,link_click,0.2167981901265435,False,False,False,0.1903432632353222,0.3560397926254633,False,5,False,0,False,TLS 1.0,0,Malicious,0.7238085235693315,Not-Safe
True,0.3981232423242092,False,0.714968609861423,False,0.5685288811580976,softfail,pass,neutral,False,True,True,0.9250367327291548,2,False,False,2,7,5,0.9159973111846824,0.2550785574427598,False,False,True,True,0.6733627045430924,False,2,0.6469608224566487,56.10588731229345,,True,False,0.549821228432674,False,False,0.1414071865048482,False,0.6257946819541038,0.5705870334948232,0.361691231828305,False,5,False,0.3220061726966219,True,0.4159041003072821,valid,0.2799704689012703,0.8136535560223953,False,False,True,False,link_click,0.2963555283574017,False,False,False,0.2299762397782565,0.7386110079132912,False,3,True,0,False,TLS 1.2,0,Malicious,0.3470472617110858,Not-Safe
False,0.7994779421964563,False,0.0539273548902255,True,0.0828103423672615,pass,pass,pass,True,False,False,0.104577653832318,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0719172923043115,0.0,,False,False,0.6446903421818861,False,False,0.6563611733050342,False,0.2266241636841278,0.1020272696929666,0.7176848235766073,False,6,False,0.8559301876741837,False,0.712131976488631,no_ssl,0.2116517272272104,0.2364026690381039,True,True,False,False,none,0.5708426577370144,False,True,True,0.8000742567302067,0.7376277431405018,False,14,False,0,False,TLS 1.2,0,No Action,0.8582125067378593,Safe
False,0.8824531428104943,False,0.0876978343158079,False,0.0375901106170107,pass,pass,pass,True,False,False,0.0255008797326303,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0277015710957039,0.0,,False,False,0.89640977787752,False,False,0.8280084591425932,False,0.0718889004218862,0.0732400785346272,0.8284874568343101,False,2,False,0.9033827368572964,False,0.8366182356453589,valid,0.1012136172694453,0.1250024463409537,False,True,False,False,none,0.1959739340477221,False,False,False,0.1351021653362611,0.5812311074594105,False,1,False,0,False,TLS 1.2,0,No Action,0.9334502354825012,Safe
True,0.4387894862355182,False,0.7196108093070449,False,0.6457856613981726,neutral,none,neutral,True,False,False,0.1642498758010586,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0442214172184691,0.0,,False,False,0.4701477526179477,False,True,0.2892283073020738,False,0.5087419087713684,0.4591517225791533,0.3992000956075621,False,3,True,0.2811992327795469,True,0.2890972144143175,self_signed,0.6172916565854902,0.8613284541314065,True,False,True,True,wire_transfer,0.5187005720095906,False,False,False,0.224934471258788,0.5566074046733239,False,3,False,2,True,TLS 1.0,0,Warning,0.2623232360158407,Not-Safe
False,0.913627236269336,False,0.0355219469405734,True,0.0620583265760712,pass,pass,pass,True,False,False,0.0812275960903138,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0388789604974608,0.0,,False,False,0.8477294762851392,False,False,0.8555319355496356,False,0.0857740952468146,0.0654338249995083,0.8272751126786034,False,0,False,0.9577904137914136,False,0.81389628547353,valid,0.1449059078474792,0.1049923015815782,False,True,False,False,meeting_request,0.1825334262148091,False,False,False,0.0906662215399153,0.5555654346169746,False,2,False,0,False,TLS 1.2,0,No Action,0.9422130683604564,Safe
False,0.7659956436939881,False,0.1287357755728987,True,0.012076434588753,none,pass,pass,True,False,False,0.027400983911732,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0034719156415316,0.0,,False,False,0.7063170115320566,False,False,0.7016710790254979,False,0.0275312206835459,0.1002851736132699,0.797137160315023,False,3,False,1.0,False,0.8243288061276057,valid,0.00091916300664,0.0934723413182323,True,True,False,False,none,0.2118802070888685,False,False,False,0.2940767334402155,0.4892819380798486,False,3,False,0,False,TLS 1.2,0,No Action,0.8086414821830941,Safe
False,0.9586303753954732,False,0.0258241028833777,False,0.0240406650209164,pass,pass,fail,True,False,False,0.0705332583436442,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.073518686973974,0.0,,False,False,0.9629112968723488,False,False,0.8355057642047122,False,0.0723305277987715,0.0083973189317731,0.8815718564364149,False,2,False,0.9746688817887212,False,0.9427492527422277,valid,0.034491858415763,0.0134211245139016,False,True,False,False,none,0.0864501956702539,False,False,False,0.0409737459528502,0.6476414269303636,False,0,False,0,False,TLS 1.2,0,No Action,0.7164441850230486,Safe
False,0.3640204230888808,True,0.7449632628461073,False,0.7499476187553249,softfail,neutral,pass,False,False,False,0.1316656557798364,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0914291601684584,0.0,,True,True,0.4578187379759312,False,True,0.2379742128624239,True,0.4649700222916729,0.6574237244368084,0.3170330994590643,False,0,False,0.1428100600386541,True,0.1842432121981888,self_signed,0.6407329930600235,0.822036531054691,False,False,False,True,gift_card_request,0.5443104195732993,True,False,False,0.3801653953264113,0.6296370366447365,False,4,False,2,False,TLS 1.0,1,Warning,0.491087492061818,Not-Safe
False,0.6807209119255262,False,0.1598993127269342,True,0.0179591045726165,pass,pass,pass,False,False,False,0.0909519665586486,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0834787849633891,0.0,,False,False,0.7961505598382959,False,False,0.6695587474427911,False,0.0880418773146914,0.1306061559762432,0.799932947490788,False,7,False,0.6547433549554091,False,0.7365761696360661,valid,0.1042539907504708,0.1206738732486689,True,True,False,False,none,0.4060428187995132,False,True,True,0.6604036864913395,0.8512068615498337,False,5,True,0,False,TLS 1.3,0,No Action,0.8643259581397598,Safe
False,0.824391678366393,False,0.0139859152035289,True,0.08530882067579,pass,none,pass,False,False,False,0.0744663883798008,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0710427173414431,0.0,,False,False,0.7650587064036227,False,False,0.774161353995923,False,0.1833812631971755,0.0653240776883476,0.8524331957056671,False,2,False,0.8817537622634788,False,0.8527186194410317,valid,0.0499263129731681,0.029823018343627,False,True,False,False,none,0.2738788903209002,False,False,False,0.2841031309849006,0.4933283421196996,False,1,False,0,False,TLS 1.2,0,No Action,0.7701501132654872,Safe
False,0.3507131287705601,False,0.3562236108902651,False,0.3069673672982343,neutral,none,neutral,False,True,False,0.3920378340988654,0,True,False,0,0,0,0.7979936222306816,0.2262970285391253,False,False,True,False,0.5754734103656797,False,2,0.7862823779416309,34.28627908149991,[winword.exe],True,False,0.3137618608313632,False,False,0.5194415412348867,False,0.5393218470761995,0.6548944104900152,0.3782082720146844,False,2,False,0.466318202437503,False,0.2990057819827848,valid,0.2204754330302618,0.8418974873691996,False,True,False,False,none,0.3844826694607505,False,False,False,0.1994795946093811,0.580530775278011,False,4,False,3,True,TLS 1.1,0,Malicious,0.2629298186701166,Not-Safe
False,0.5440936715765808,False,0.6409776654941577,False,0.274986058013268,temperror,pass,neutral,False,False,False,0.2263273611108731,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.227010344107247,0.0,,False,False,0.4988795180254859,False,False,0.5015996439471285,False,0.3557220208499194,0.4511845830003802,0.6384928133568882,False,5,False,0.5211535798835574,False,0.6802281962473963,self_signed,0.4265494906709688,0.4645515948659248,True,False,False,True,none,0.893389555267432,False,False,True,0.9040099996273228,0.8160494345949575,False,10,False,0,False,TLS 1.2,0,Spam,0.4301357863578026,Not-Safe
False,0.3793728563885064,True,0.6527223716765653,False,0.6891163066300865,fail,none,pass,False,False,False,0.0608129086754117,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.2123453987138465,0.0,,True,True,0.4875936172047322,True,True,0.3656207471604518,False,0.5246361004819213,0.4391191526370475,0.4651994584630421,True,3,False,0.3767826717281873,False,0.4831120617678542,self_signed,0.6991842015733623,0.8127668448218941,False,True,False,True,wire_transfer,0.3891132442865116,True,False,False,0.278553799082006,0.7888810133239451,False,3,False,2,False,TLS 1.2,0,Warning,0.5326701529643217,Not-Safe
False,0.5019055624508243,True,0.4753470708130486,True,0.4668928943295499,neutral,temperror,neutral,True,False,False,0.2174929862552679,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.3039668601646648,0.0,,False,False,0.6510404263361383,False,False,0.6048135017004628,False,0.5459016355635379,0.4657145312673471,0.4382374254830875,False,6,False,0.4137936486730951,True,0.3873489144353016,valid,0.3366782982163848,0.4760530816476938,True,False,False,True,link_click,0.635131516394372,True,True,True,0.5419694740095339,0.5458033580887129,False,8,False,1,True,TLS 1.2,0,Warning,0.2629638709982602,Not-Safe
False,0.7493415884064574,False,0.1762154815235961,True,0.0853031496926209,pass,pass,pass,True,False,False,0.0633076511872339,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0976894157322923,0.0,,False,False,0.61618653833807,False,False,0.6111659655763952,False,0.0658541999425392,0.1116382635096511,0.7726724307963704,False,5,False,0.8444774069126146,False,0.8128305222564486,valid,0.1971164149539833,0.2436831667964318,False,True,False,False,none,0.4656509402459114,False,True,True,0.7828046486198552,0.8554077954296269,False,4,False,1,False,TLS 1.3,0,No Action,0.8737449134288371,Safe
False,0.9465665106006018,False,0.0367766220521636,False,0.0889625375737021,pass,pass,pass,True,False,False,0.0389808160500234,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.1108271835227142,0.0,,False,False,0.9187500865982547,False,True,0.8449101178359846,False,0.0233887720062965,0.0248741586786697,0.8562384489853488,False,1,False,0.9288042649104192,False,0.9551294411208616,no_ssl,0.0776675261897426,0.115623799746645,False,True,False,False,none,0.0872981721589811,False,True,False,0.0516225766810693,0.4194922500415206,False,0,False,0,False,TLS 1.3,0,No Action,0.9646354763287702,Safe
False,0.6089242738724634,False,0.4124892368221048,False,0.1358365338600765,pass,pass,none,True,False,False,0.0967763113827273,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.2142169878698686,0.0,,True,True,0.5596235205196712,False,False,0.5731515152525822,False,0.5368846616441154,0.4117083330306247,0.5992890868424817,False,16,False,0.5431036981224016,False,0.5002743421302193,self_signed,0.1918179564805228,0.3621349735932587,False,True,False,True,none,0.8968970934186176,False,True,True,0.7596778550473547,0.9103712302824962,True,9,True,3,False,,0,Spam,0.5165915575297669,Not-Safe
False,0.8126491428105347,False,0.0108331332732943,True,0.1571381627879933,pass,none,pass,True,False,False,0.1046333477122408,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0184598652788493,0.0,,False,False,0.7577458918321229,False,False,0.6287056565215341,False,0.0336314899506663,0.0807867334117345,0.6774952493403508,False,1,False,0.8749135437564124,False,0.7689302479701592,valid,0.0335720138119745,0.0935372804711395,False,True,False,False,none,0.2080437900214163,False,False,False,0.2520267074295048,0.5233790154209537,False,1,False,0,False,TLS 1.2,0,No Action,0.7552890297519816,Safe
False,0.6954316067433173,False,0.2726860638768918,False,0.2530215248459023,neutral,neutral,permerror,False,False,False,0.0983897999275405,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0664709485965269,0.0,,False,False,0.5234456934923366,False,False,0.7219543423014659,False,0.4603378820694903,0.3161159038560107,0.4355965605649911,False,13,False,0.6714946970782598,False,0.5371832082924921,valid,0.2440156016026146,0.5944950165029871,False,False,False,False,link_click,0.8151364902735363,True,True,False,0.8689433834887355,0.5838356895999951,False,14,False,0,True,TLS 1.3,0,Spam,0.2732199084552676,Not-Safe
False,0.7466669634380034,False,0.0291074117890625,False,0.1533388581898788,pass,fail,pass,True,False,False,0.0511494789375181,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.1936430747249208,0.0,,False,False,0.668082578529712,False,False,0.7712690875210043,False,0.1199988109167908,0.0087556603351544,0.9146400706806412,False,2,False,0.7888424808159302,False,0.8499995400057487,valid,0.0382824650072587,0.0917186040486981,False,True,False,False,none,0.2999702244279755,False,False,False,0.114866798257936,0.6203420446796392,False,5,False,1,False,TLS 1.1,0,No Action,0.7619670061412545,Safe
