sender_known_malicious,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,sender_name_similarity_to_vip,spf_result,dkim_result,dmarc_result,reverse_dns_valid,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_components_detected_malicious,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_count,dns_morphing_detected,domain_tech_stack_match_score,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,is_high_risk_role_targeted,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,tls_version,Analysis_of_the_qrcode_if_present,Final Classification,safe_confidence,Binary_Label
False,0.24744063930036342,False,0.03866778341381452,False,0.10590125756360544,fail,fail,fail,True,False,False,0.042376360818508776,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.07966322604118906,0.0,,False,False,0.5654546219688689,False,False,0.8498793160937332,False,0.38277130270013654,0.4552699669786512,0.21538109196002955,False,4,False,0.8144222704366705,False,0.8429093467729138,valid,0.009128552870014467,0.10671407835535231,False,False,False,False,none,0.028308819269491442,False,False,False,False,0.4390025579786596,False,1,False,0,False,TLS 1.3,0,No Action,0.5052817590803579,Safe
False,0.2094547154604071,False,0.10781161360251182,False,0.1029907189810866,fail,fail,fail,False,False,False,0.010216906104733636,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.04872595845695356,0.0,,True,False,0.6083090372474204,False,False,0.68373968360702,False,0.08608190161216173,0.33003370893532885,0.19312933119002126,False,3,False,0.9862310558345011,False,0.8488158963998789,valid,0.06404627265488728,0.07905976087343346,False,False,False,False,none,0.16865061807264128,False,False,False,False,0.6205971821892634,False,0,False,1,False,TLS 1.2,0,No Action,0.5391025015085369,Safe
False,0.09449147081425543,False,0.09910710206008931,False,0.048314143457766155,fail,fail,fail,True,False,False,0.007360216900258188,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.06887132219267954,0.0,,False,False,0.6407443231256009,False,False,0.7708910120217631,False,0.49790583739527866,0.12270430375072561,0.15648818942459208,False,0,False,0.7459935950475685,False,0.8970708324295619,valid,0.012970043205335513,0.03558437506450141,False,True,False,False,none,0.17353155267294484,False,True,True,False,0.2961540308638673,False,2,False,1,False,TLS 1.2,0,No Action,0.5208905443682645,Safe
False,0.16180157010405874,False,0.07178656938763185,False,0.01831805362177905,fail,fail,fail,True,False,False,0.006065561534255504,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.06585812276532158,0.0,,False,False,0.7995128169909103,False,False,0.7394393498396059,False,0.45911290104084673,0.4901127651155354,0.002143880288668132,False,1,False,0.7241166674233035,False,0.9391327912342278,valid,0.053800011362452334,0.001380098620778758,False,False,False,False,none,0.09242821859207923,False,False,False,False,0.4698835559513426,False,0,False,1,False,TLS 1.2,0,No Action,0.5431818053243302,Safe
False,0.23007300097285735,False,0.05580066786234313,False,0.10364114995402358,fail,fail,fail,True,False,False,0.025940509559924475,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.045208802082156455,0.0,,False,False,0.8229763263167645,False,False,0.616459276977849,False,0.15703389454650174,0.3798785401690525,0.0077466253623185155,False,1,False,0.7451180761761211,False,0.8735390205196047,valid,0.13360903624295675,0.052507106307020227,False,True,True,False,none,0.01116820556709125,False,False,False,False,0.47435280198843344,False,2,False,0,False,TLS 1.3,0,No Action,0.5572817198647528,Safe
False,0.1939682199774536,False,0.09530628212172755,False,0.05696497969699249,fail,fail,fail,True,False,False,0.04036281283098693,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.10599468849144003,0.0,,False,False,0.7135188809395944,False,False,0.6899890507880742,False,0.337741291912093,0.04437064603062035,0.24158789448032025,False,4,False,0.9780645721324241,False,0.9455204363167347,valid,0.08464178239037781,0.13456708596377331,True,True,False,False,none,0.024456467186797337,False,True,True,False,0.45533144424310557,False,5,False,1,False,TLS 1.3,0,No Action,0.5581328798103952,Safe
False,0.20826866750186088,False,0.003505281366336037,False,0.01672382914376566,fail,fail,fail,True,False,False,0.004180519665030624,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.06957935538658955,0.0,,False,False,0.6763060784862669,False,False,0.7111311289788907,False,0.1666342462869564,0.39303784195354285,0.1173978825342589,False,2,False,0.7778657367708723,False,0.9673650253302547,valid,0.019801595105157842,0.018371614764426062,False,True,False,False,none,0.16128600933162335,False,False,True,False,0.246610528950275,False,2,False,0,False,TLS 1.2,0,No Action,0.5202539707483229,Safe
False,0.1251868072291615,False,0.0003906610197332005,False,0.001278600779006389,fail,fail,fail,True,False,False,0.04599191194946067,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.027829436875965008,0.0,,False,False,0.5837356937968332,False,False,0.6095250307669645,False,0.37829978480831195,0.16907495468245937,0.1409920498928216,False,4,False,0.9307029479780071,False,0.9947871448960486,valid,0.08990327306591167,0.08035560005866896,False,True,False,False,none,0.2279168178422453,False,False,False,False,0.2745276603065037,False,0,False,0,False,TLS 1.2,0,No Action,0.5431552956780223,Safe
False,0.17981503520480135,False,0.050474003646592026,False,0.10591614251554882,fail,fail,fail,True,False,False,0.01113300274625171,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.08505316557419579,0.0,,False,False,0.567326806207669,False,True,0.7180022245656312,False,0.044860888486723094,0.15836180272681993,0.11676064699780334,False,2,False,0.7435359622522438,False,0.800759702756807,valid,0.08750929686807493,0.07377063250650916,False,True,False,False,none,0.0009999181216126252,False,False,False,False,0.5359939059062507,False,0,False,1,False,TLS 1.2,0,No Action,0.5211232667670763,Safe
False,0.1925429221738914,False,0.016999171336896924,False,0.07321538937939517,fail,fail,fail,True,False,False,0.020807586836798054,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.041904243264809474,0.0,,False,False,0.7930928737747474,False,False,0.8330178171946223,False,0.1283752514269348,0.4843508104442033,0.19342743847918056,False,0,False,0.7302169419288186,False,0.7493300369571441,self_signed,0.14698305104192327,0.027969390161268804,False,True,False,False,none,0.023398979887606253,False,False,True,False,0.04562888841824588,False,5,False,1,False,TLS 1.3,0,No Action,0.5460041403127049,Safe
False,0.08891964729660917,False,0.08383565090151308,False,0.09374815710545628,fail,fail,fail,True,False,False,0.06471993530919046,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.027101600132613955,0.0,,False,False,0.7804464246783881,False,False,0.6557025906067008,False,0.12513801743879244,0.21397020577978965,0.08432186814748521,False,2,False,0.8666212842464687,False,0.7341684365651029,valid,0.07221257988271164,0.05548410773238104,False,True,False,False,none,0.03803581419943694,False,False,False,False,0.6172501442900453,False,1,False,0,False,TLS 1.3,0,No Action,0.5747771053396795,Safe
False,0.19684001331905318,False,0.07216891100662698,False,0.10040178196220216,fail,fail,fail,True,False,False,0.052282814345163235,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.012116633883803737,0.0,,False,False,0.6790649714907924,False,False,0.6711200202170097,False,0.35048140968969543,0.15611497476956526,0.2369121268419273,False,2,False,0.8760727766704275,False,0.7344636244759316,self_signed,0.14710315944766678,0.035200279246600796,False,True,False,False,none,0.07608190350370123,False,False,False,False,0.4318464692713571,False,4,False,0,False,TLS 1.2,0,No Action,0.5424611820155072,Safe
False,0.09842993280856172,False,0.0476204398441045,False,0.05155416870266594,fail,fail,fail,True,False,False,0.04625084936296292,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.008178580058868515,0.0,,False,False,0.566451930055849,False,False,0.7416680394436135,False,0.3473037307033145,0.08413342854306771,0.22630258653115196,False,2,False,0.8818171588347813,False,0.8627700760662772,valid,0.1326647422988334,0.0713807031089192,False,True,False,False,none,0.04365623637844743,False,False,False,False,0.09679876654863677,False,0,False,0,False,TLS 1.3,0,No Action,0.5562727933266423,Safe
False,0.20576936955233666,False,0.09316042646827126,False,0.044946278312811894,fail,fail,fail,False,False,False,0.04144787958786844,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.02730897147148787,0.0,,True,False,0.7048653179023234,False,False,0.5425912014377925,False,0.003028977548263423,0.025906980825460557,0.19626858349038467,False,2,False,0.9779711321030398,False,0.8747947036661561,valid,0.08460408750682089,0.12147754023561627,False,False,False,False,none,0.15880827762016372,False,False,False,False,0.6700069649054745,False,2,False,1,False,TLS 1.3,0,No Action,0.5103088245049159,Safe
False,0.15732218418372781,False,0.041324326195713135,False,0.030557443032245328,fail,fail,fail,False,False,False,0.07506776314959583,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.02062078572044041,0.0,,False,False,0.5706913895264856,False,False,0.5135989998607129,False,0.18024820452619833,0.36691644919601873,0.038932002276896444,False,3,False,0.8945998621312885,False,0.876042054370602,valid,0.04122574898149961,0.008188468164524449,False,True,False,False,none,0.21218054183114093,False,False,False,False,0.11153765355138248,False,0,False,0,False,TLS 1.2,0,No Action,0.5179446327186884,Safe
False,0.07302015082181842,False,0.1044474085159565,False,0.11949419724672294,fail,fail,fail,False,False,False,0.02211137121590029,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.11510029494338063,0.0,,False,False,0.7894040894598304,False,False,0.7756579434983266,False,0.3473245433775963,0.005680345524832819,0.11505366919838153,False,0,False,0.7779025888603951,False,0.9734364773065477,no_ssl,0.02732461171048233,0.13889608642981777,False,False,False,False,none,0.07177791043093215,False,False,True,True,0.4551444809603797,False,4,False,0,False,TLS 1.3,0,No Action,0.5106435647990737,Safe
False,0.21396175207258236,False,0.09105064189998864,False,0.11359607319418488,fail,fail,fail,True,False,False,0.022242808987951137,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.07289432247160639,0.0,,False,False,0.7999255521033323,False,True,0.5661100160057331,False,0.3801752121626979,0.011372935135831541,0.24949304220871107,False,2,False,0.9248859203225672,False,0.9308771490078932,valid,0.10472460019892392,0.01857648007921849,False,False,False,False,none,0.09103803984089073,False,False,False,True,0.25350024222375145,False,0,False,0,False,TLS 1.2,0,No Action,0.5473201476478222,Safe
False,0.17639067430405786,False,0.01813656846556402,False,0.0892664414526866,fail,fail,fail,False,False,False,0.010001892918357758,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.021814907273627313,0.0,,False,False,0.5578934374085922,False,False,0.5010525430562006,False,0.1451451347993118,0.04030245579175168,0.01071811307518869,False,2,False,0.7160528926907987,False,0.6698551281426488,valid,0.008484664376831009,0.04649364464239098,False,True,True,False,none,0.008456466703675697,False,False,True,False,0.3874150451864596,False,0,False,0,False,TLS 1.3,0,No Action,0.5626360905543284,Safe
False,0.19527648451612326,False,0.05797255314681577,False,0.11781419306042983,fail,fail,fail,True,False,False,0.012075044922035906,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.04346039857903476,0.0,,False,False,0.8124218570334785,False,False,0.8110836556236958,False,0.029166308104963568,0.421596517500244,0.2238127248525457,False,1,False,0.7672711468532821,False,0.8850364923559302,valid,0.09507222056627163,0.10707326710314012,False,True,False,False,none,0.10535324617558348,False,False,False,False,0.3437141153334049,False,3,False,0,False,TLS 1.3,0,No Action,0.5659339414478939,Safe
False,0.11502322676919449,False,0.05917227097820334,False,0.035932523074296265,fail,fail,fail,False,False,False,0.011212228409861903,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.01017252583207592,0.0,,False,False,0.5177049027195451,False,False,0.5193531993734726,False,0.23231633598275425,0.418722301060468,0.14809078151225227,False,3,False,0.8901766165991141,False,0.7474689169010981,valid,0.1145540612630315,0.08077426240681813,False,True,False,False,none,0.07322435835097227,False,False,False,False,0.30285177751558096,False,5,False,1,False,TLS 1.2,0,No Action,0.5638061414276984,Safe
False,0.2452949235052265,False,0.03978104361566811,False,0.03653157262475386,fail,fail,fail,False,False,False,0.08595748435991747,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.09871969746442982,0.0,,False,False,0.6661963124148274,False,False,0.5540962494132948,False,0.05319844133042012,0.40460616154821477,0.20407636559035117,False,4,False,0.9815879473215101,False,0.9625119415719225,valid,0.1107144612144313,0.14578936356653516,False,True,False,False,none,0.08110321768649581,False,False,False,False,0.20243379129208228,False,4,False,0,False,TLS 1.3,0,No Action,0.5588773203989792,Safe
False,0.18369468218268856,False,0.11814480532829347,False,0.07573558252248841,fail,fail,fail,True,False,False,0.07757480874966644,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.01924201922688278,0.0,,False,False,0.6039970204496641,False,False,0.5634565040192454,False,0.046574705114414805,0.43107719529442173,0.016921776387712972,False,1,False,0.9543521132205214,False,0.996251970830156,valid,0.06436094943538957,0.1406429131362124,True,True,False,False,none,0.07192686004353863,False,False,True,True,0.6452214886988803,False,0,False,0,False,TLS 1.3,0,No Action,0.5722380975427748,Safe
False,0.16213138728282733,False,0.06188689034016304,False,0.06786761371578806,fail,fail,fail,True,False,False,0.07411480146873713,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.019078627851748423,0.0,,False,False,0.5612537466446624,False,False,0.6637787925135569,False,0.031026770046848673,0.32259979337385214,0.24923070985317716,False,0,False,0.7731350401233628,False,0.912856933110233,valid,0.0984464381576331,0.03274076668255137,False,False,False,False,none,0.009676200992593448,False,False,False,False,0.12592157083342304,False,0,False,0,False,TLS 1.2,0,No Action,0.5083049048164556,Safe
False,0.02732898996803118,False,0.012064303370260463,False,0.11018203000337086,fail,fail,fail,True,False,False,0.08145362433453739,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.04563987156631076,0.0,,False,False,0.6197129985084328,False,False,0.5616072751809089,False,0.43421775906257104,0.2810534261110106,0.20447180638957177,False,1,False,0.7595926160441918,False,0.6936648272592643,valid,0.05200871402417604,0.02953825510071858,False,True,False,False,none,0.12439556483542613,False,True,False,False,0.2768682120698348,False,1,False,1,False,TLS 1.2,0,No Action,0.5574196393992754,Safe
False,0.1249290033748986,False,0.06576414863577132,False,0.092817627643243,fail,fail,fail,False,False,False,0.02820142990900583,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.11160872552334462,0.0,,False,False,0.5470677745244251,False,False,0.8387439838120518,False,0.16079480412126046,0.04299399259398101,0.17931673239255808,False,3,False,0.9317508734437305,False,0.753980630409302,no_ssl,0.14846145234088023,0.0747735673473271,False,True,False,False,none,0.1643384691899725,False,False,False,False,0.4739435951068393,False,1,False,0,False,TLS 1.2,0,No Action,0.5600443231303518,Safe
False,0.1027762978271789,False,0.11824918038885265,False,0.0018825993010638741,fail,fail,fail,False,False,False,0.05097926314329452,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0018244141568752202,0.0,,True,False,0.6560034098475704,False,False,0.6769898082638608,False,0.4644223477110477,0.1531298186311731,0.21100887374247046,False,1,False,0.9637818832395236,False,0.6557027688860225,valid,0.07353617553441255,0.028495580643053513,False,False,False,False,none,0.08059938414695142,False,False,False,False,0.07155932776847529,False,0,False,1,False,TLS 1.3,0,No Action,0.5483194712789136,Safe
False,0.09564281411505515,False,0.09584440799759865,False,0.0001306351543985551,fail,fail,fail,True,False,False,0.05965005935244664,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.0406136805264635,0.0,,False,False,0.641744338521254,False,False,0.6176030517212204,False,0.3850128932265535,0.19283199258250294,0.22359865997520448,False,3,False,0.8417473004800609,False,0.9916732453588737,valid,0.11737135422332018,0.009039378350192024,False,True,False,False,none,0.04561825594275634,False,False,True,False,0.45898523825903526,False,2,False,0,False,TLS 1.2,0,No Action,0.5518298581430188,Safe
False,0.06432026662830198,False,0.08851871451865777,False,0.09265451843325283,fail,fail,fail,True,False,False,0.005926555703336578,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.1153048509224069,0.0,,False,False,0.602589055596459,False,False,0.6270319829413067,False,0.2378631221701336,0.05723552945525695,0.0851384045392336,False,0,False,0.9299293259274601,False,0.7001358307309007,valid,0.03343779294096725,0.0067356211335891205,False,True,False,False,none,0.24396607185846017,False,False,False,False,0.5148960468300162,False,4,False,0,False,TLS 1.2,0,No Action,0.508605663393171,Safe
False,0.232752794993109,False,0.08774626472568915,False,0.0017148565913497292,fail,fail,fail,False,False,False,0.0644564309037311,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.023739067116916587,0.0,,False,False,0.7649070468343995,False,True,0.718860369215482,False,0.35651311898089383,0.22702940897927343,0.09979486388620712,False,2,False,0.9083498692159775,False,0.7169232388957434,self_signed,0.12165942558436872,0.056792306711915964,False,False,True,False,none,0.011780793021304137,False,False,False,False,0.20489963373201553,False,5,False,0,False,TLS 1.2,0,No Action,0.5167567309922205,Safe
False,0.1433505761366323,False,0.0020956975050253667,False,0.08413656840718571,fail,fail,fail,False,False,False,0.05387468924888095,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.11135356829436743,0.0,,False,False,0.8356729059709425,False,False,0.6525729244918098,False,0.30163587277112486,0.012202850735784754,0.18834588359580479,False,0,False,0.9466184625924663,False,0.8229149005699637,no_ssl,0.11784071835742935,0.10949892181284013,False,False,False,False,none,0.0704365935205567,False,False,False,False,0.12923702950283097,False,5,False,1,False,TLS 1.3,0,No Action,0.5011874437958757,Safe
False,0.11646140081799938,False,0.10795305351160163,False,0.10516300509002925,fail,fail,fail,True,False,False,0.06259291910795775,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,0,0.013546162980464297,0.0,,False,False,0.812023235217701,False,False,0.5813522271813787,False,0.3801339823435926,0.20223930123920592,0.006874139452614975,False,2,False,0.8097343148133196,False,0.8797974398210155,valid,0.017378598984818215,0.01436241166853484,False,True,False,False,none,0.2067053370351602,False,False,False,False,0.232037744737862,False,0,False,1,False,TLS 1.3,0,No Action,0.5733891289050863,Safe
False,0.11912709230061516,False,0.02160374134134696,False,0.00047273715402171843,fail,fail,fail,False,False,False,0.0317957698475364,0,False,False,0,0,0,0.0,0.0,False,False,False,False,0.0,False,1,0.09272297951425874,0.0,,False,False,0.8472807558418779,False,True,0.629927633128268,False,0.45141977008276957,0.07344932302457424,0.18732499006829306,False,1,False,0.8214890569085276,False,0.7233968546475263,self_signed,0.09541273486178296,0.1017710147095308,False,True,False,False,link_click,0.1366942411041858,False,False,False,False,0.46830686268734856,False,4,False,0,False,TLS 1.3,0,No Action,0.5510998006358153,Safe
